add,dfs0,bfs0,bfactor0,remove-then-add0,dfs1,bfs1,bfactor1,dfs2,bfs2,bfactor2,remove-then-add1,dfs3,bfs3,bfactor3,dfs4,bfs4,bfactor4
258, 287, 6, EH, 95, None, None, EH, 314, 6, EH, 569, None, None, EH, 314, 11, EH
259, 271, 8, EH, 367, None, None, EH, 285, 8, EH, 540, None, None, EH, 284, 13, EH
260, 263, 10, EH, 136, None, None, RH, 268, 10, EH, 260, None, None, EMPTY, 266, 15, RH
261, 259, 12, EH, 580, None, None, EH, 260, 13, EMPTY, 500, None, None, EH, 258, 17, EH
262, 257, 14, EH, 262, None, None, EMPTY, 258, 15, EH, 515, None, None, EH, 256, 19, EH
263, 256, 16, EH, 461, None, None, EH, 257, 20, EH, 369, None, None, EMPTY, 257, 22, EH
264, 258, 18, EH, 396, None, None, EH, 256, 22, EMPTY, 403, None, None, EH, 262, 25, EH
265, 261, 20, EH, 476, None, None, EH, 259, 24, EH, 354, None, None, EMPTY, 260, 29, EH
266, 260, 22, EH, 76, None, None, EH, 263, 26, EH, 267, None, None, EH, 259, 31, LH
267, 262, 24, EH, 337, None, None, EH, 261, 29, EH, 357, None, None, EH, 261, 34, EMPTY
268, 267, 26, EH, 215, None, None, EMPTY, 262, 32, RH, 268, None, None, EH, 264, 36, EH
269, 265, 28, EH, 269, None, None, EMPTY, 265, 36, EH, 526, None, None, EMPTY, 263, 38, EH
270, 264, 30, EH, 469, None, None, EH, 264, 40, EH, 277, None, None, EH, 265, 40, EH
271, 266, 32, EH, 271, None, None, EH, 266, 42, EMPTY, 281, None, None, EMPTY, 272, 44, LH
272, 269, 34, EH, 597, None, None, EH, 267, 45, EH, 68, None, None, EH, 270, 46, EH
273, 268, 36, EH, 558, None, None, EMPTY, 277, 48, EH, 273, None, None, None, 268, 49, EH
274, 270, 38, EH, 4, None, None, EH, 273, 50, EH, 274, None, None, None, 267, 51, RH
275, 279, 40, EH, 377, None, None, None, 271, 53, EH, 228, None, None, None, 269, 53, LH
276, 275, 42, EH, 186, None, None, None, 269, 55, EH, 444, None, None, None, 271, 57, EH
277, 273, 44, EH, 89, None, None, None, 270, 57, RH, 17, None, None, None, 278, 59, EMPTY
278, 272, 46, EH, 107, None, None, None, 272, 59, EH, 155, None, None, None, 275, 61, EH
279, 274, 48, EH, 279, None, None, None, 275, 61, EH, 16, None, None, None, 273, 63, EH
280, 277, 50, EH, 444, None, None, None, 274, 63, EH, 280, None, None, None, 274, 66, EH
281, 276, 52, EH, 141, None, None, None, 276, 65, EH, 302, None, None, None, 277, 69, EH
282, 278, 54, EH, 282, None, None, None, 280, 67, EH, 497, None, None, None, 276, 72, EH
283, 283, 56, EH, 283, None, None, None, 278, 70, EH, 432, None, None, None, 282, 74, EH
284, 281, 58, EH, 284, None, None, None, 279, 72, EH, 475, None, None, None, 280, 77, EH
285, 280, 60, EH, 202, None, None, None, 282, 74, EH, 191, None, None, None, 279, 80, LH
286, 282, 62, EH, 286, None, None, None, 281, 76, LH, 230, None, None, None, 281, 87, LH
287, 285, 64, EH, 590, None, None, None, 283, 78, EH, 263, None, None, None, 283, 89, LH
288, 284, 66, EH, 484, None, None, None, 284, 81, EH, 115, None, None, None, 301, 92, EH
289, 286, 68, EH, 289, None, None, None, 299, 83, EH, 57, None, None, None, 290, 94, LH
290, 303, 70, EH, 290, None, None, None, 293, 87, EH, 313, None, None, None, 288, 98, EH
291, 295, 72, EH, 291, None, None, None, 289, 89, EMPTY, 97, None, None, None, 286, 101, EMPTY
292, 291, 74, EH, 292, None, None, None, 287, 93, EH, 292, None, None, None, 285, 105, EH
293, 289, 76, EH, 180, None, None, None, 286, 96, EH, 443, None, None, None, 287, 108, EH
294, 288, 78, EH, 527, None, None, None, 288, 99, EMPTY, 276, None, None, None, 289, 110, EMPTY
295, 290, 80, EH, 295, None, None, None, 291, 101, EMPTY, 295, None, None, None, 296, 113, EH
296, 293, 82, EH, 53, None, None, None, 290, 103, EH, 433, None, None, None, 292, 116, RH
297, 292, 84, EH, 51, None, None, None, 292, 106, EH, 325, None, None, None, 291, 120, EH
298, 294, 86, EH, 319, None, None, None, 296, 109, EMPTY, 360, None, None, None, 294, 122, EH
299, 299, 88, EH, 169, None, None, None, 294, 113, LH, 239, None, None, None, 293, 125, EH
300, 297, 90, EH, 584, None, None, None, 295, 115, EH, 520, None, None, None, 295, 127, EMPTY
301, 296, 92, EH, 110, None, None, None, 297, 117, EH, 119, None, None, None, 298, 130, EH
302, 298, 94, EH, 569, None, None, None, 298, 119, EH, 43, None, None, None, 297, 133, RH
303, 301, 96, EH, 300, None, None, None, 306, 122, EH, 287, None, None, None, 299, 135, EH
304, 300, 98, EH, 304, None, None, None, 302, 125, EMPTY, 345, None, None, None, 300, 137, EH
305, 302, 100, EH, 148, None, None, None, 301, 128, EH, 305, None, None, None, 309, 140, LH
306, 311, 102, EH, 108, None, None, None, 300, 133, EH, 452, None, None, None, 306, 142, EH
307, 307, 104, EH, 413, None, None, None, 304, 136, EMPTY, 185, None, None, None, 304, 144, EMPTY
308, 305, 106, EH, 46, None, None, None, 303, 140, EH, 481, None, None, None, 302, 146, EH
309, 304, 108, EH, 578, None, None, None, 305, 143, EH, 265, None, None, None, 303, 148, EH
310, 306, 110, EH, 267, None, None, None, 310, 145, EH, 546, None, None, None, 305, 150, EH
311, 309, 112, EH, 411, None, None, None, 308, 147, EH, 450, None, None, None, 307, 153, EH
312, 308, 114, EH, 312, None, None, None, 307, 149, EMPTY, 594, None, None, None, 308, 155, EH
313, 310, 116, EH, 313, None, None, None, 309, 152, EH, 21, None, None, None, 311, 158, EH
314, 315, 118, EH, 27, None, None, None, 312, 154, LH, 140, None, None, None, 310, 161, LH
315, 313, 120, EH, 270, None, None, None, 311, 157, EMPTY, 116, None, None, None, 312, 163, EH
316, 312, 122, EH, 491, None, None, None, 313, 160, EH, 501, None, None, None, 313, 165, EH
317, 314, 124, EH, 208, None, None, None, 351, 163, EMPTY, 317, None, None, None, 329, 170, EH
318, 317, 126, EH, 318, None, None, None, 332, 166, EH, 517, None, None, None, 322, 172, EH
319, 316, 128, EH, 298, None, None, None, 323, 168, EH, 387, None, None, None, 318, 174, EH
320, 318, 130, EH, 595, None, None, None, 320, 170, EH, 438, None, None, None, 316, 177, EMPTY
321, 351, 132, EH, 496, None, None, None, 317, 173, EH, 300, None, None, None, 315, 180, EH
322, 335, 134, EH, 350, None, None, None, 316, 175, EH, 143, None, None, None, 317, 185, EH
323, 327, 136, EH, 340, None, None, None, 315, 177, EH, 323, None, None, None, 320, 187, EMPTY
324, 323, 138, EH, 191, None, None, None, 319, 179, EH, 596, None, None, None, 319, 190, EH
325, 321, 140, EH, 182, None, None, None, 318, 181, EMPTY, 365, None, None, None, 321, 193, LH
326, 320, 142, EH, 582, None, None, None, 321, 184, EH, 59, None, None, None, 326, 195, EH
327, 322, 144, EH, 448, None, None, None, 322, 186, EH, 38, None, None, None, 324, 198, EH
328, 325, 146, EH, 201, None, None, None, 327, 190, EH, 505, None, None, None, 323, 200, EMPTY
329, 324, 148, EH, 434, None, None, None, 325, 193, EH, 467, None, None, None, 325, 205, EH
330, 326, 150, EH, 94, None, None, None, 324, 195, EMPTY, 585, None, None, None, 327, 207, EH
331, 331, 152, EH, 331, None, None, None, 326, 198, RH, 8, None, None, None, 328, 209, EH
332, 329, 154, EH, 407, None, None, None, 329, 201, EH, 332, None, None, None, 337, 212, EMPTY
333, 328, 156, EH, 526, None, None, None, 328, 203, EH, 134, None, None, None, 334, 214, EH
334, 330, 158, EH, 598, None, None, None, 330, 206, EH, 402, None, None, None, 331, 216, EH
335, 333, 160, EH, 592, None, None, None, 331, 209, EMPTY, 171, None, None, None, 330, 218, EH
336, 332, 162, EH, 336, None, None, None, 342, 211, EH, 392, None, None, None, 333, 220, EH
337, 334, 164, EH, 423, None, None, None, 338, 213, EH, 502, None, None, None, 332, 224, EH
338, 343, 166, EH, 93, None, None, None, 335, 216, EH, 550, None, None, None, 336, 226, EH
339, 339, 168, EH, 333, None, None, None, 334, 218, EH, 339, None, None, None, 335, 228, EH
340, 337, 170, EH, 568, None, None, None, 333, 222, RH, 303, None, None, None, 342, 230, LH
341, 336, 172, EH, 341, None, None, None, 337, 224, EH, 41, None, None, None, 340, 232, EH
342, 338, 174, EH, 56, None, None, None, 336, 226, EH, 430, None, None, None, 338, 235, EMPTY
343, 341, 176, EH, 92, None, None, None, 340, 228, RH, 65, None, None, None, 339, 238, EH
344, 340, 178, EH, 344, None, None, None, 339, 230, EH, 399, None, None, None, 341, 241, EH
345, 342, 180, EH, 345, None, None, None, 341, 234, EH, 223, None, None, None, 346, 243, EH
346, 347, 182, EH, 117, None, None, None, 348, 236, EMPTY, 590, None, None, None, 344, 245, LH
347, 345, 184, EH, 447, None, None, None, 346, 239, EH, 89, None, None, None, 343, 247, EH
348, 344, 186, EH, 139, None, None, None, 344, 241, EMPTY, 548, None, None, None, 345, 250, EH
349, 346, 188, EH, 478, None, None, None, 343, 243, EH, 139, None, None, None, 348, 253, EH
350, 349, 190, EH, 231, None, None, None, 345, 248, EH, 294, None, None, None, 347, 257, RH
351, 348, 192, EH, 205, None, None, None, 347, 250, LH, 541, None, None, None, 349, 260, LH
352, 350, 194, EH, 359, None, None, None, 349, 254, LH, 575, None, None, None, 382, 264, EH
353, 367, 196, EH, 1, None, None, None, 350, 257, EH, 353, None, None, None, 364, 268, EH
354, 359, 198, EH, 315, None, None, None, 365, 259, EH, 529, None, None, None, 356, 271, EH
355, 355, 200, EH, 13, None, None, None, 358, 261, LH, 261, None, None, None, 352, 275, RH
356, 353, 202, EH, 164, None, None, None, 354, 265, RH, 253, None, None, None, 351, 282, EH
357, 352, 204, EH, 10, None, None, None, 353, 271, EMPTY, 362, None, None, None, 354, 286, EH
358, 354, 206, EH, 571, None, None, None, 352, 275, EH, 13, None, None, None, 353, 289, EH
359, 357, 208, EH, 176, None, None, None, 356, 278, EH, 9, None, None, None, 355, 292, EH
360, 356, 210, EH, None, None, None, None, 355, 282, EH, None, None, None, None, 359, 298, EH
361, 358, 212, EH, None, None, None, None, 357, 287, EH, None, None, None, None, 358, 304, EH
362, 363, 214, EH, None, None, None, None, 361, 291, RH, None, None, None, None, 357, 307, EMPTY
363, 361, 216, EH, None, None, None, None, 360, 294, LH, None, None, None, None, 361, 310, EH
364, 360, 218, EH, None, None, None, None, 359, 297, RH, None, None, None, None, 360, 312, EMPTY
365, 362, 220, EH, None, None, None, None, 363, 301, EH, None, None, None, None, 363, 315, EH
366, 365, 222, EH, None, None, None, None, 362, 304, EH, None, None, None, None, 362, 317, EMPTY
367, 364, 224, EH, None, None, None, None, 364, 308, EH, None, None, None, None, 375, 319, EMPTY
368, 366, 226, EH, None, None, None, None, 375, 312, EMPTY, None, None, None, None, 371, 321, EH
369, 375, 228, EH, None, None, None, None, 369, 317, EH, None, None, None, None, 368, 323, EH
370, 371, 230, EH, None, None, None, None, 367, 321, RH, None, None, None, None, 366, 325, EH
371, 369, 232, EH, None, None, None, None, 366, 325, EMPTY, None, None, None, None, 365, 328, EH
372, 368, 234, EH, None, None, None, None, 368, 329, EH, None, None, None, None, 367, 330, EH
373, 370, 236, EH, None, None, None, None, 372, 335, LH, None, None, None, None, 370, 333, EH
374, 373, 238, EH, None, None, None, None, 371, 340, EH, None, None, None, None, 369, 335, LH
375, 372, 240, EH, None, None, None, None, 370, 346, RH, None, None, None, None, 373, 338, EH
376, 374, 242, EH, None, None, None, None, 373, 349, RH, None, None, None, None, 372, 341, EH
377, 379, 244, EH, None, None, None, None, 374, 353, LH, None, None, None, None, 374, 344, RH
378, 377, 246, EH, None, None, None, None, 379, 356, EH, None, None, None, None, 379, 348, RH
379, 376, 248, EH, None, None, None, None, 377, 360, RH, None, None, None, None, 377, 353, LH
380, 378, 250, EH, None, None, None, None, 376, 363, RH, None, None, None, None, 376, 355, RH
381, 381, 252, EH, None, None, None, None, 378, 367, EH, None, None, None, None, 378, 357, EH
382, 380, 254, EH, None, None, None, None, 381, 372, EH, None, None, None, None, 380, 360, RH
383, 382, 256, EH, None, None, None, None, 380, 377, RH, None, None, None, None, 381, 363, EH
384, 511, 258, EH, None, None, None, None, 382, 381, RH, None, None, None, None, 413, 366, EH
385, 447, 260, EH, None, None, None, None, 414, 388, LH, None, None, None, None, 396, 370, EH
386, 415, 262, EH, None, None, None, None, 393, 390, EH, None, None, None, None, 389, 372, EH
387, 399, 264, EH, None, None, None, None, 387, 395, EH, None, None, None, None, 386, 374, EH
388, 391, 266, EH, None, None, None, None, 385, 399, EH, None, None, None, None, 384, 376, EH
389, 387, 268, EH, None, None, None, None, 384, 402, EH, None, None, None, None, 383, 378, EMPTY
390, 385, 270, EH, None, None, None, None, 386, 404, RH, None, None, None, None, 385, 381, EH
391, 384, 272, EH, None, None, None, None, 391, 408, EH, None, None, None, None, 388, 384, EH
392, 386, 274, EH, None, None, None, None, 389, 412, RH, None, None, None, None, 387, 388, LH
393, 389, 276, EH, None, None, None, None, 388, 415, EH, None, None, None, None, 393, 391, EH
394, 388, 278, EH, None, None, None, None, 390, 417, EH, None, None, None, None, 391, 394, EMPTY
395, 390, 280, EH, None, None, None, None, 392, 419, LH, None, None, None, None, 390, 398, RH
396, 395, 282, EH, None, None, None, None, 403, 421, RH, None, None, None, None, 392, 404, EH
397, 393, 284, EH, None, None, None, None, 400, 424, LH, None, None, None, None, 394, 408, EH
398, 392, 286, EH, None, None, None, None, 397, 426, EH, None, None, None, None, 395, 411, EH
399, 394, 288, EH, None, None, None, None, 395, 428, LH, None, None, None, None, 406, 417, EH
400, 397, 290, EH, None, None, None, None, 394, 430, EH, None, None, None, None, 401, 422, EH
401, 396, 292, EH, None, None, None, None, 396, 432, EH, None, None, None, None, 398, 426, EH
402, 398, 294, EH, None, None, None, None, 399, 434, EH, None, None, None, None, 397, 429, EMPTY
403, 407, 296, EH, None, None, None, None, 398, 436, EH, None, None, None, None, 400, 433, EH
404, 403, 298, EH, None, None, None, None, 401, 438, EH, None, None, None, None, 399, 437, LH
405, 401, 300, EH, None, None, None, None, 402, 441, EH, None, None, None, None, 404, 440, EH
406, 400, 302, EH, None, None, None, None, 406, 444, EH, None, None, None, None, 403, 443, LH
407, 402, 304, EH, None, None, None, None, 405, 447, EH, None, None, None, None, 402, 446, EH
408, 405, 306, EH, None, None, None, None, 404, 450, LH, None, None, None, None, 405, 449, EH
409, 404, 308, EH, None, None, None, None, 410, 453, EMPTY, None, None, None, None, 410, 453, EH
410, 406, 310, EH, None, None, None, None, 408, 455, EH, None, None, None, None, 408, 456, EH
411, 411, 312, EH, None, None, None, None, 407, 458, EH, None, None, None, None, 407, 460, EMPTY
412, 409, 314, EH, None, None, None, None, 409, 462, EMPTY, None, None, None, None, 409, 464, EH
413, 408, 316, EH, None, None, None, None, 412, 464, EH, None, None, None, None, 411, 466, EH
414, 410, 318, EH, None, None, None, None, 411, 467, EH, None, None, None, None, 412, 469, LH
415, 413, 320, EH, None, None, None, None, 413, 470, EH, None, None, None, None, 431, 471, EH
416, 412, 322, EH, None, None, None, None, 431, 472, EH, None, None, None, None, 425, 473, RH
417, 414, 324, EH, None, None, None, None, 422, 474, EH, None, None, None, None, 419, 475, RH
418, 431, 326, EH, None, None, None, None, 418, 476, EH, None, None, None, None, 417, 477, LH
419, 423, 328, EH, None, None, None, None, 416, 478, LH, None, None, None, None, 415, 481, EH
420, 419, 330, EH, None, None, None, None, 415, 480, EH, None, None, None, None, 414, 484, RH
421, 417, 332, EH, None, None, None, None, 417, 482, EH, None, None, None, None, 416, 486, LH
422, 416, 334, EH, None, None, None, None, 420, 484, EH, None, None, None, None, 418, 488, EH
423, 418, 336, EH, None, None, None, None, 419, 486, EH, None, None, None, None, 422, 490, EH
424, 421, 338, EH, None, None, None, None, 421, 489, EH, None, None, None, None, 421, 492, EH
425, 420, 340, EH, None, None, None, None, 427, 491, EH, None, None, None, None, 420, 494, EH
426, 422, 342, EH, None, None, None, None, 425, 493, EH, None, None, None, None, 424, 496, EH
427, 427, 344, EH, None, None, None, None, 424, 495, EMPTY, None, None, None, None, 423, 499, EH
428, 425, 346, EH, None, None, None, None, 423, 497, EH, None, None, None, None, 427, 501, EH
429, 424, 348, EH, None, None, None, None, 426, 499, EMPTY, None, None, None, None, 426, 505, EH
430, 426, 350, EH, None, None, None, None, 429, 502, EH, None, None, None, None, 429, 507, EH
431, 429, 352, EH, None, None, None, None, 428, 504, EH, None, None, None, None, 428, 509, EH
432, 428, 354, EH, None, None, None, None, 430, 506, EH, None, None, None, None, 430, 512, EH
433, 430, 356, EH, None, None, None, None, 439, 508, EMPTY, None, None, None, None, 439, 516, EH
434, 439, 358, EH, None, None, None, None, 435, 510, EH, None, None, None, None, 435, 519, EMPTY
435, 435, 360, EH, None, None, None, None, 433, 512, EH, None, None, None, None, 433, 522, LH
436, 433, 362, EH, None, None, None, None, 432, 516, EMPTY, None, None, None, None, 432, 526, RH
437, 432, 364, EH, None, None, None, None, 434, 518, RH, None, None, None, None, 434, 530, EH
438, 434, 366, EH, None, None, None, None, 437, 520, LH, None, None, None, None, 437, 533, EH
439, 437, 368, EH, None, None, None, None, 436, 522, EH, None, None, None, None, 436, 536, EH
440, 436, 370, EH, None, None, None, None, 438, 527, EMPTY, None, None, None, None, 438, 538, EH
441, 438, 372, EH, None, None, None, None, 442, 529, EH, None, None, None, None, 441, 540, EH
442, 443, 374, EH, None, None, None, None, 440, 532, LH, None, None, None, None, 440, 544, EMPTY
443, 441, 376, EH, None, None, None, None, 441, 536, EH, None, None, None, None, 443, 546, EMPTY
444, 440, 378, EH, None, None, None, None, 443, 538, EH, None, None, None, None, 442, 549, EH
445, 442, 380, EH, None, None, None, None, 444, 541, EH, None, None, None, None, 444, 552, EMPTY
446, 445, 382, EH, None, None, None, None, 511, 544, EH, None, None, None, None, 510, 555, EH
447, 444, 385, EH, None, None, None, None, 479, 547, EH, None, None, None, None, 479, 558, EH
448, 446, 389, EH, None, None, None, None, 463, 550, EH, None, None, None, None, 462, 561, EH
449, 479, 393, EH, None, None, None, None, 454, 553, EH, None, None, None, None, 457, 563, EH
450, 463, 397, EH, None, None, None, None, 451, 559, EH, None, None, None, None, 451, 565, EH
451, 455, 401, EH, None, None, None, None, 449, 563, EMPTY, None, None, None, None, 447, 568, EH
452, 451, 405, EH, None, None, None, None, 447, 567, EH, None, None, None, None, 446, 571, RH
453, 449, 409, EH, None, None, None, None, 446, 573, EH, None, None, None, None, 449, 577, EH
454, 448, 413, EH, None, None, None, None, 448, 579, EH, None, None, None, None, 448, 580, RH
455, 450, 417, EH, None, None, None, None, 450, 586, EH, None, None, None, None, 450, 584, EMPTY
456, 453, 421, EH, None, None, None, None, 452, 591, EH, None, None, None, None, 455, 587, EH
457, 452, 425, EH, None, None, None, None, 453, 597, RH, None, None, None, None, 453, 590, EH
458, 454, 429, EH, None, None, None, None, 457, 27, EH, None, None, None, None, 452, 593, EH
459, 459, 433, EH, None, None, None, None, 456, 31, EH, None, None, None, None, 454, 595, EH
460, 457, 437, EH, None, None, None, None, 455, 33, EH, None, None, None, None, 456, 599, EH
461, 456, 441, EH, None, None, None, None, 460, 44, EH, None, None, None, None, 459, 9, RH
462, 458, 445, EH, None, None, None, None, 458, 46, EH, None, None, None, None, 458, 21, RH
463, 461, 449, EH, None, None, None, None, 459, 51, EH, None, None, None, None, 461, 33, EH
464, 460, 453, EH, None, None, None, None, 462, 69, EMPTY, None, None, None, None, 460, 41, LH
465, 462, 457, EH, None, None, None, None, 461, 92, LH, None, None, None, None, 472, 43, EH
466, 471, 461, EH, None, None, None, None, 471, 95, EH, None, None, None, None, 468, 65, EH
467, 467, 465, EH, None, None, None, None, 466, 97, EH, None, None, None, None, 465, 68, EH
468, 465, 469, EH, None, None, None, None, 465, 108, EH, None, None, None, None, 464, 71, RH
469, 464, 473, EH, None, None, None, None, 464, 110, LH, None, None, None, None, 463, 76, EMPTY
470, 466, 477, EH, None, None, None, None, 468, 124, EH, None, None, None, None, 466, 79, EH
471, 469, 481, EH, None, None, None, None, 467, 135, EMPTY, None, None, None, None, 467, 81, EH
472, 468, 485, EH, None, None, None, None, 470, 137, EH, None, None, None, None, 470, 95, EH
473, 470, 489, EH, None, None, None, None, 469, 139, EH, None, None, None, None, 469, 97, EH
474, 475, 493, EH, None, None, None, None, 475, 141, EH, None, None, None, None, 471, 99, EH
475, 473, 497, EH, None, None, None, None, 473, 156, EH, None, None, None, None, 476, 111, EH
476, 472, 501, EH, None, None, None, None, 472, 158, EH, None, None, None, None, 474, 115, EMPTY
477, 474, 505, EH, None, None, None, None, 474, 164, LH, None, None, None, None, 473, 117, EH
478, 477, 509, EH, None, None, None, None, 477, 182, EH, None, None, None, None, 475, 119, EH
479, 476, 512, EH, None, None, None, None, 476, 191, EH, None, None, None, None, 478, 129, EH
480, 478, 514, EH, None, None, None, None, 478, 205, EMPTY, None, None, None, None, 477, 131, EH
481, 495, 516, EH, None, None, None, None, 494, 208, EH, None, None, None, None, 493, 139, EH
482, 487, 518, EH, None, None, None, None, 487, 215, EH, None, None, None, None, 485, 160, EMPTY
483, 483, 520, EH, None, None, None, None, 483, 219, RH, None, None, None, None, 482, 179, LH
484, 481, 522, EH, None, None, None, None, 481, 231, LH, None, None, None, None, 480, 181, RH
485, 480, 524, EH, None, None, None, None, 480, 233, EH, None, None, None, None, 481, 189, EH
486, 482, 526, EH, None, None, None, None, 482, 237, LH, None, None, None, None, 483, 191, EH
487, 485, 528, EH, None, None, None, None, 485, 251, EH, None, None, None, None, 484, 197, EH
488, 484, 530, EH, None, None, None, None, 484, 256, EH, None, None, None, None, 489, 211, EH
489, 486, 532, EH, None, None, None, None, 486, 262, EMPTY, None, None, None, None, 487, 221, RH
490, 491, 534, EH, None, None, None, None, 490, 264, EH, None, None, None, None, 486, 223, LH
491, 489, 536, EH, None, None, None, None, 488, 266, EH, None, None, None, None, 488, 233, EMPTY
492, 488, 538, EH, None, None, None, None, 489, 269, EH, None, None, None, None, 491, 237, EH
493, 490, 540, EH, None, None, None, None, 492, 272, EH, None, None, None, None, 490, 239, EH
494, 493, 542, EH, None, None, None, None, 491, 274, EH, None, None, None, None, 492, 259, EMPTY
495, 492, 545, EH, None, None, None, None, 493, 276, EMPTY, None, None, None, None, 503, 261, EH
496, 494, 549, EH, None, None, None, None, 503, 279, EH, None, None, None, None, 498, 263, EMPTY
497, 503, 553, EH, None, None, None, None, 498, 281, EH, None, None, None, None, 495, 265, EMPTY
498, 499, 557, EH, None, None, None, None, 496, 283, EMPTY, None, None, None, None, 494, 267, EH
499, 497, 561, EH, None, None, None, None, 495, 286, EH, None, None, None, None, 496, 269, EH
500, 496, 565, EH, None, None, None, None, 497, 288, EMPTY, None, None, None, None, 497, 273, EMPTY
501, 498, 569, EH, None, None, None, None, 501, 290, EH, None, None, None, None, 500, 277, EH
502, 501, 573, EH, None, None, None, None, 499, 292, EH, None, None, None, None, 499, 280, EMPTY
503, 500, 577, EH, None, None, None, None, 500, 295, EH, None, None, None, None, 501, 283, EH
504, 502, 581, EH, None, None, None, None, 502, 298, EH, None, None, None, None, 502, 285, EMPTY
505, 507, 585, EH, None, None, None, None, 507, 300, EH, None, None, None, None, 506, 287, EH
506, 505, 589, EH, None, None, None, None, 505, 303, EMPTY, None, None, None, None, 504, 291, EMPTY
507, 504, 592, EH, None, None, None, None, 504, 305, EH, None, None, None, None, 505, 294, EH
508, 506, 594, EH, None, None, None, None, 506, 307, EH, None, None, None, None, 508, 297, EMPTY
509, 509, 596, EH, None, None, None, None, 509, 309, EH, None, None, None, None, 507, 299, EH
510, 508, 598, RH, None, None, None, None, 508, 311, EH, None, None, None, None, 509, 302, EH
511, 510, 384, EH, None, None, None, None, 510, 313, EH, None, None, None, None, 557, 305, EMPTY
512, 543, 386, EH, None, None, None, None, 539, 316, EH, None, None, None, None, 537, 308, EH
513, 527, 388, EH, None, None, None, None, 525, 319, EMPTY, None, None, None, None, 524, 313, EH
514, 519, 390, EH, None, None, None, None, 519, 322, EH, None, None, None, None, 518, 332, EH
515, 515, 392, EH, None, None, None, None, 514, 324, EMPTY, None, None, None, None, 514, 339, EMPTY
516, 513, 394, EH, None, None, None, None, 513, 326, EH, None, None, None, None, 512, 343, EH
517, 512, 396, EH, None, None, None, None, 512, 328, EMPTY, None, None, None, None, 511, 345, EH
518, 514, 398, EH, None, None, None, None, 517, 330, EH, None, None, None, None, 513, 347, EH
519, 517, 400, EH, None, None, None, None, 516, 334, EH, None, None, None, None, 516, 349, EH
520, 516, 402, EH, None, None, None, None, 515, 337, EMPTY, None, None, None, None, 515, 362, EMPTY
521, 518, 404, EH, None, None, None, None, 518, 339, EH, None, None, None, None, 517, 365, EH
522, 523, 406, EH, None, None, None, None, 523, 341, EMPTY, None, None, None, None, 521, 367, EH
523, 521, 408, EH, None, None, None, None, 521, 344, EH, None, None, None, None, 519, 369, EH
524, 520, 410, EH, None, None, None, None, 520, 347, EMPTY, None, None, None, None, 520, 383, EMPTY
525, 522, 412, EH, None, None, None, None, 522, 350, EMPTY, None, None, None, None, 522, 385, EH
526, 525, 414, EH, None, None, None, None, 524, 352, EH, None, None, None, None, 523, 387, EMPTY
527, 524, 416, EH, None, None, None, None, 533, 355, EMPTY, None, None, None, None, 531, 390, EH
528, 526, 418, EH, None, None, None, None, 530, 357, EH, None, None, None, None, 528, 392, EH
529, 535, 420, EH, None, None, None, None, 528, 359, EH, None, None, None, None, 526, 395, EH
530, 531, 422, EH, None, None, None, None, 527, 362, EMPTY, None, None, None, None, 525, 397, EH
531, 529, 424, EH, None, None, None, None, 526, 364, EMPTY, None, None, None, None, 527, 400, EH
532, 528, 426, EH, None, None, None, None, 529, 366, EH, None, None, None, None, 530, 403, EMPTY
533, 530, 428, EH, None, None, None, None, 531, 368, EMPTY, None, None, None, None, 529, 405, EH
534, 533, 430, EH, None, None, None, None, 532, 371, EH, None, None, None, None, 535, 407, EMPTY
535, 532, 432, EH, None, None, None, None, 535, 373, EH, None, None, None, None, 533, 409, EMPTY
536, 534, 434, EH, None, None, None, None, 534, 376, EMPTY, None, None, None, None, 532, 412, EH
537, 539, 436, EH, None, None, None, None, 537, 378, EMPTY, None, None, None, None, 534, 415, EH
538, 537, 438, EH, None, None, None, None, 536, 380, EH, None, None, None, None, 536, 418, EMPTY
539, 536, 440, EH, None, None, None, None, 538, 382, EH, None, None, None, None, 545, 421, EMPTY
540, 538, 442, EH, None, None, None, None, 557, 394, RH, None, None, None, None, 542, 424, EH
541, 541, 444, EH, None, None, None, None, 552, 396, RH, None, None, None, None, 539, 428, EH
542, 540, 446, EH, None, None, None, None, 545, 398, EH, None, None, None, None, 538, 430, EH
543, 542, 448, EH, None, None, None, None, 543, 407, EH, None, None, None, None, 540, 432, EH
544, 575, 450, EH, None, None, None, None, 541, 409, EH, None, None, None, None, 541, 434, EH
545, 559, 452, EH, None, None, None, None, 540, 411, EMPTY, None, None, None, None, 543, 436, EH
546, 551, 454, EH, None, None, None, None, 542, 413, EH, None, None, None, None, 544, 438, EH
547, 547, 456, EH, None, None, None, None, 544, 423, EH, None, None, None, None, 551, 442, EH
548, 545, 458, EH, None, None, None, None, 548, 446, RH, None, None, None, None, 547, 444, EH
549, 544, 460, EH, None, None, None, None, 547, 448, EH, None, None, None, None, 546, 448, RH
550, 546, 462, EH, None, None, None, None, 546, 459, EH, None, None, None, None, 549, 450, LH
551, 549, 464, EH, None, None, None, None, 550, 461, EH, None, None, None, None, 548, 452, EH
552, 548, 466, EH, None, None, None, None, 549, 469, EH, None, None, None, None, 550, 454, EH
553, 550, 468, EH, None, None, None, None, 551, 500, EMPTY, None, None, None, None, 553, 463, EH
