add,dfs0,bfs0,bfactor0,remove-then-add0,dfs1,bfs1,bfactor1,dfs2,bfs2,bfactor2,remove-then-add1,dfs3,bfs3,bfactor3,dfs4,bfs4,bfactor4
259, 287, 17, EH, 104, 680, 142, EH, 287, 16, RH, 633, 696, 225, EH, 276, 11, LH
260, 271, 21, EH, 260, 694, 154, EMPTY, 271, 20, EH, 640, 697, 228, EH, 263, 13, RH
261, 263, 25, EH, 385, 691, 158, EMPTY, 263, 23, RH, 709, 699, 231, EH, 259, 19, EH
262, 259, 29, EH, 356, 690, 172, EH, 259, 26, EH, 813, 700, 236, EMPTY, 257, 25, LH
263, 257, 33, EH, 183, 700, 181, EH, 257, 29, LH, 321, 829, 240, EH, 256, 29, EH
264, 256, 37, EH, 88, 696, 197, EH, 256, 33, LH, 264, 766, 252, EMPTY, 258, 32, RH
265, 258, 41, EH, 184, 701, 202, EH, 258, 38, LH, 389, 735, 265, EMPTY, 261, 36, LH
266, 261, 45, EH, 636, 735, 211, EH, 261, 43, EH, 837, 719, 269, EH, 260, 38, EH
267, 260, 49, EH, 266, 719, 214, EH, 260, 49, EH, 796, 711, 313, EH, 262, 41, EH
268, 262, 53, EH, 540, 711, 222, RH, 262, 53, RH, 827, 706, 323, EMPTY, 269, 45, EH
269, 267, 57, EH, 705, 708, 225, RH, 267, 58, EH, 775, 704, 329, EH, 267, 51, LH
270, 265, 61, EH, 862, 707, 229, EH, 265, 61, RH, 230, 703, 333, EH, 265, 54, RH
271, 264, 65, EH, 7, 710, 238, EMPTY, 264, 64, RH, 578, 705, 342, EMPTY, 264, 58, LH
272, 266, 69, EH, 272, 716, 249, EH, 266, 67, EH, 7, 708, 363, EH, 266, 60, RH
273, 269, 73, EH, 408, 715, 252, EH, 269, 72, EH, 367, 717, 368, EMPTY, 268, 64, EH
274, 268, 77, EH, 20, 724, 257, EMPTY, 268, 77, RH, 274, 712, 372, EH, 273, 68, EH
275, 270, 81, EH, 757, 720, 270, EMPTY, 270, 82, LH, 0, 718, 377, LH, 271, 71, RH
276, 279, 85, EH, 550, 728, 282, EH, 281, 86, LH, 170, 727, 380, EH, 270, 75, RH
277, 275, 89, EH, 355, 731, 288, EMPTY, 275, 89, LH, 277, 724, 384, EH, 272, 80, LH
278, 273, 93, EH, 278, 751, 292, EH, 273, 92, EH, 316, 721, 390, RH, 274, 82, EH
279, 272, 97, EH, 279, 741, 296, EMPTY, 272, 96, LH, 550, 723, 393, EH, 275, 87, RH
280, 274, 101, EH, 429, 738, 313, EH, 274, 99, EH, 280, 725, 398, EMPTY, 293, 96, EH
281, 277, 105, EH, 83, 737, 334, EMPTY, 277, 104, EH, 281, 733, 401, EMPTY, 283, 102, LH
282, 276, 109, EH, 601, 740, 357, EH, 276, 109, EH, 409, 729, 449, EH, 280, 105, RH
283, 278, 113, EH, 420, 746, 371, EH, 279, 113, EH, 569, 734, 454, EH, 278, 110, RH
284, 283, 117, EH, 772, 745, 377, EMPTY, 278, 117, EH, 814, 751, 464, EH, 277, 116, LH
285, 281, 121, EH, 537, 749, 382, EH, 280, 122, LH, 689, 745, 473, EMPTY, 279, 120, EH
286, 280, 125, EH, 685, 756, 388, EH, 283, 125, RH, 286, 739, 512, EH, 281, 125, LH
287, 282, 129, EH, 405, 753, 396, EH, 282, 131, EH, 159, 737, 516, EH, 282, 129, EH
288, 285, 133, EH, 638, 752, 450, EH, 285, 137, LH, 881, 736, 522, EMPTY, 287, 135, EH
289, 284, 137, EH, 370, 755, 460, EMPTY, 284, 141, LH, 289, 738, 525, EH, 285, 140, LH
290, 286, 141, EH, 369, 754, 464, EH, 286, 147, LH, 604, 743, 535, EH, 284, 145, LH
291, 303, 145, EH, 666, 762, 470, RH, 300, 151, EH, 605, 742, 582, EMPTY, 286, 149, LH
292, 295, 149, EH, 241, 761, 493, EH, 293, 154, EH, 366, 748, 584, EH, 290, 153, LH
293, 291, 153, EH, 256, 765, 532, EMPTY, 290, 159, EH, 882, 747, 609, EMPTY, 288, 156, RH
294, 289, 157, EH, 730, 766, 549, EH, 288, 164, RH, 447, 749, 612, EH, 289, 162, EH
295, 288, 161, EH, 73, 829, 553, EH, 289, 169, RH, 648, 758, 617, RH, 291, 166, EH
296, 290, 165, EH, 322, 796, 561, EH, 292, 173, RH, 445, 756, 620, EH, 292, 169, EMPTY
297, 293, 169, EH, 381, 782, 565, EH, 291, 177, EH, 297, 754, 624, EH, 304, 172, RH
298, 292, 173, EH, 476, 777, 568, EMPTY, 297, 181, LH, 38, 757, 631, RH, 299, 176, EH
299, 294, 177, EH, 299, 775, 573, EMPTY, 295, 184, EMPTY, 223, 762, 634, EH, 296, 180, LH
300, 299, 181, EH, 528, 774, 579, EH, 294, 186, EH, 284, 764, 638, EH, 294, 184, EH
301, 297, 185, EH, 301, 778, 585, EMPTY, 296, 189, EH, 186, 795, 643, EH, 295, 188, RH
302, 296, 189, EH, 449, 780, 589, EH, 299, 192, EH, 501, 782, 649, EMPTY, 297, 193, RH
303, 298, 193, EH, 141, 792, 593, EH, 298, 195, EH, 31, 771, 653, EH, 298, 196, LH
304, 301, 197, EH, 495, 791, 598, EH, 311, 200, EH, 579, 769, 661, EH, 302, 200, RH
305, 300, 201, EH, 43, 788, 600, EMPTY, 305, 204, LH, 61, 770, 665, EH, 300, 205, RH
306, 302, 205, EH, 790, 795, 608, EH, 303, 209, EH, 1, 774, 668, EH, 301, 208, LH
307, 311, 209, EH, 794, 815, 611, EMPTY, 301, 213, LH, 502, 776, 671, EH, 303, 211, EH
308, 307, 213, EH, 308, 807, 617, EH, 302, 218, EH, 33, 788, 684, EMPTY, 309, 215, RH
309, 305, 217, EH, 410, 801, 621, EMPTY, 304, 222, LH, 303, 784, 696, EH, 306, 220, RH
310, 304, 221, EH, 898, 803, 628, EH, 309, 225, LH, 245, 783, 699, EMPTY, 305, 224, EH
311, 306, 225, EH, 253, 811, 640, EMPTY, 307, 229, EH, 457, 785, 704, EMPTY, 307, 227, LH
312, 309, 229, EH, 297, 809, 643, EH, 306, 232, LH, 478, 792, 708, EH, 308, 232, EH
313, 308, 233, EH, 23, 808, 649, EH, 308, 237, LH, 99, 790, 712, EH, 311, 237, EH
314, 310, 237, EH, 422, 813, 652, EH, 310, 240, LH, 844, 808, 718, EH, 310, 241, EH
315, 315, 241, EH, 625, 812, 662, EMPTY, 314, 244, RH, 17, 803, 721, EH, 313, 245, EH
316, 313, 245, EH, 836, 823, 673, EH, 313, 248, EH, 278, 798, 725, EMPTY, 312, 249, EH
317, 312, 249, EH, 95, 816, 678, EH, 312, 251, LH, 626, 802, 729, EMPTY, 345, 254, RH
318, 314, 253, EH, 318, 821, 680, EH, 315, 257, RH, 866, 805, 734, EH, 327, 256, LH
319, 317, 257, EH, 845, 826, 690, EH, 345, 261, EH, 86, 804, 737, EH, 322, 258, EH
320, 316, 261, EH, 320, 824, 696, EMPTY, 327, 265, EH, 120, 807, 743, EH, 319, 260, EH
321, 318, 265, EH, 688, 828, 701, EH, 322, 269, EH, 407, 818, 747, EH, 316, 262, EH
322, 351, 269, EH, 273, 863, 707, EMPTY, 319, 273, EH, 799, 816, 749, EH, 315, 265, EH
323, 335, 273, EH, 212, 844, 710, EH, 317, 277, EH, 889, 824, 754, EMPTY, 317, 268, EH
324, 327, 277, EH, 289, 839, 715, EMPTY, 318, 282, RH, 823, 826, 757, EH, 318, 271, EH
325, 323, 281, EH, 709, 835, 731, EH, 320, 285, EH, 193, 862, 764, EH, 320, 274, EH
326, 321, 285, EH, 326, 833, 737, EMPTY, 321, 288, EH, 767, 843, 770, EH, 321, 278, RH
327, 320, 289, EH, 321, 834, 740, EMPTY, 325, 292, RH, 765, 834, 776, EH, 324, 281, EH
328, 322, 293, EH, 3, 837, 745, EH, 323, 295, LH, 154, 832, 783, RH, 323, 285, RH
329, 325, 297, EH, 886, 841, 749, EMPTY, 324, 299, EH, 359, 833, 785, EH, 326, 290, EH
330, 324, 301, EH, 75, 840, 752, EH, 326, 303, LH, 692, 839, 790, EH, 325, 296, EH
331, 326, 305, EH, 37, 843, 755, EH, 335, 309, LH, 592, 836, 802, EH, 335, 302, EH
332, 331, 309, EH, 332, 842, 761, EH, 330, 313, LH, 113, 841, 804, RH, 332, 306, LH
333, 329, 313, EH, 729, 855, 765, EH, 329, 315, LH, 18, 840, 807, EMPTY, 330, 311, RH
334, 328, 317, EH, 512, 850, 808, EH, 328, 317, EH, 334, 842, 826, EH, 329, 316, RH
335, 330, 321, EH, 123, 849, 812, EH, 332, 320, RH, 311, 853, 840, LH, 328, 320, RH
336, 333, 325, EH, 336, 848, 834, RH, 331, 323, RH, 336, 851, 842, RH, 331, 323, RH
337, 332, 329, EH, 152, 854, 842, EMPTY, 334, 326, RH, 242, 848, 868, EH, 333, 326, EH
338, 334, 333, EH, 771, 859, 848, EH, 333, 329, EH, 450, 852, 872, EMPTY, 334, 330, LH
339, 343, 337, EH, 339, 858, 860, RH, 341, 332, LH, 207, 858, 876, EH, 342, 333, LH
340, 339, 341, EH, 245, 861, 864, RH, 338, 338, RH, 489, 857, 878, EMPTY, 339, 339, RH
341, 337, 345, EH, 219, 860, 870, RH, 337, 343, EH, 163, 859, 888, RH, 337, 344, EH
342, 336, 349, EH, 682, 879, 878, EH, 336, 349, EH, 530, 890, 224, RH, 336, 348, LH
343, 338, 353, EH, 146, 871, 889, EH, 340, 354, LH, 114, 879, 238, EH, 338, 354, EH
344, 341, 357, EH, 331, 866, 110, EMPTY, 339, 360, EH, 614, 873, 370, EH, 341, 360, EH
345, 340, 361, EH, 427, 865, 116, EH, 343, 364, EH, 460, 869, 382, EH, 340, 363, LH
346, 342, 365, EH, 194, 864, 226, EH, 342, 367, EH, 800, 868, 636, EH, 344, 368, LH
347, 347, 369, EH, 228, 868, 560, RH, 344, 371, RH, 349, 872, 647, RH, 343, 371, LH
348, 345, 373, EH, 348, 870, 562, EH, 366, 375, EH, 97, 877, 651, EH, 364, 376, RH
349, 344, 377, EH, 126, 873, 574, EMPTY, 358, 381, RH, 602, 876, 654, EH, 358, 380, LH
350, 346, 381, EH, 121, 872, 586, EH, 351, 384, LH, 350, 878, 664, EH, 351, 385, RH
351, 349, 385, EH, 418, 877, 590, EH, 349, 388, RH, 415, 884, 669, EH, 348, 389, EH
352, 348, 389, EH, 161, 878, 594, LH, 347, 392, RH, 650, 883, 697, LH, 346, 392, EH
353, 350, 393, EH, 502, 892, 618, EH, 346, 395, EH, 801, 886, 700, EH, 347, 394, EH
354, 367, 397, EH, 789, 887, 620, RH, 348, 399, EH, 356, 888, 703, EH, 349, 398, RH
355, 359, 401, EH, 325, 883, 622, EMPTY, 350, 403, LH, 355, 894, 705, EH, 350, 401, EH
356, 355, 405, EH, 363, 890, 642, EH, 354, 407, LH, 272, 893, 723, EH, 354, 405, RH
357, 353, 409, EH, 165, 889, 654, EH, 352, 411, EH, 357, 891, 736, EMPTY, 352, 410, EH
358, 352, 413, EH, 869, 894, 754, EMPTY, 353, 415, RH, 728, 898, 738, EH, 353, 413, LH
359, 354, 417, EH, 881, 897, 766, EH, 356, 419, RH, 212, 897, 742, EMPTY, 356, 415, EH
360, 357, 421, EH, 572, None, None, EH, 355, 423, EH, 341, None, None, EH, 355, 418, EH
361, 356, 425, EH, 606, None, None, EH, 357, 426, EMPTY, 253, None, None, EMPTY, 357, 422, EH
362, 358, 429, EH, 783, None, None, EMPTY, 362, 429, EH, 448, None, None, EH, 361, 425, EH
363, 363, 433, EH, 262, None, None, EH, 360, 434, EH, 549, None, None, EH, 360, 427, EH
364, 361, 437, EH, 750, None, None, EH, 359, 441, RH, 760, None, None, EH, 359, 430, EH
365, 360, 441, EH, 365, None, None, EH, 361, 446, EH, 726, None, None, EH, 363, 433, EMPTY
366, 362, 445, EH, 479, None, None, EH, 364, 450, EH, 630, None, None, EMPTY, 362, 438, EH
367, 365, 449, EH, 367, None, None, EH, 363, 454, EH, 148, None, None, EMPTY, 373, 442, LH
368, 364, 453, EH, 350, None, None, EMPTY, 365, 457, RH, 568, None, None, EH, 370, 447, LH
369, 366, 457, EH, 571, None, None, EMPTY, 373, 461, EH, 797, None, None, EH, 368, 450, RH
370, 375, 461, EH, 324, None, None, EH, 369, 464, EH, 479, None, None, EH, 366, 456, EH
371, 371, 465, EH, 80, None, None, EH, 367, 467, EH, 625, None, None, EMPTY, 365, 462, RH
372, 369, 469, EH, 672, None, None, EH, 368, 470, EH, 861, None, None, EH, 367, 467, EH
373, 368, 473, EH, 838, None, None, EH, 371, 476, LH, 779, None, None, EH, 369, 472, EH
374, 370, 477, EH, 851, None, None, EH, 370, 483, EH, 740, None, None, EH, 371, 475, RH
375, 373, 481, EH, 344, None, None, EH, 372, 488, EH, 375, None, None, EH, 372, 479, EH
376, 372, 485, EH, 462, None, None, LH, 378, 492, LH, 880, None, None, EH, 378, 485, EH
377, 374, 489, EH, 139, None, None, EH, 375, 496, LH, 317, None, None, EH, 376, 489, RH
378, 379, 493, EH, 684, None, None, RH, 374, 499, EH, 730, None, None, EH, 375, 494, EH
379, 377, 497, EH, 768, None, None, EH, 377, 503, EH, 731, None, None, EMPTY, 374, 498, RH
380, 376, 501, EH, 725, None, None, EMPTY, 376, 507, RH, 233, None, None, EH, 377, 503, EH
381, 378, 505, EH, 629, None, None, EH, 381, 511, RH, 381, None, None, EH, 380, 508, RH
382, 381, 509, EH, 582, None, None, EMPTY, 380, 513, RH, 500, None, None, EMPTY, 379, 511, RH
383, 380, 513, EH, 689, None, None, EMPTY, 379, 517, LH, 695, None, None, EMPTY, 382, 513, EH
384, 382, 517, EH, 34, None, None, EH, 382, 522, EH, 292, None, None, EH, 381, 515, EMPTY
385, 447, 521, EH, 534, None, None, EH, 444, 526, EH, 437, None, None, EMPTY, 431, 518, EH
386, 415, 525, EH, 687, None, None, EMPTY, 414, 529, RH, 835, None, None, EH, 412, 521, EH
387, 399, 529, EH, 24, None, None, EH, 397, 532, EH, 854, None, None, EMPTY, 396, 523, EH
388, 391, 533, EH, 42, None, None, EMPTY, 391, 535, EH, 871, None, None, EH, 391, 525, LH
389, 387, 537, EH, 478, None, None, EH, 386, 538, LH, 635, None, None, EMPTY, 387, 529, LH
390, 385, 541, EH, 390, None, None, EMPTY, 384, 541, LH, 693, None, None, EH, 385, 533, EH
391, 384, 545, EH, 204, None, None, EH, 385, 547, LH, 755, None, None, EH, 384, 535, EH
392, 386, 549, EH, 558, None, None, EMPTY, 388, 553, EH, 453, None, None, EH, 386, 537, EMPTY
393, 389, 553, EH, 105, None, None, EMPTY, 387, 557, EH, 35, None, None, EMPTY, 389, 540, EMPTY
394, 388, 557, EH, 394, None, None, EH, 389, 563, LH, 305, None, None, EH, 388, 542, EH
395, 390, 561, EH, 793, None, None, EMPTY, 390, 569, EH, 395, None, None, EH, 390, 544, EH
396, 395, 565, EH, 899, None, None, EH, 393, 573, RH, 312, None, None, EMPTY, 393, 546, EH
397, 393, 569, EH, 564, None, None, EH, 392, 577, LH, 266, None, None, EMPTY, 392, 548, EH
398, 392, 573, EH, 10, None, None, EMPTY, 395, 583, LH, 531, None, None, EH, 394, 550, EMPTY
399, 394, 577, EH, 399, None, None, EMPTY, 394, 586, RH, 874, None, None, EMPTY, 395, 552, EH
400, 397, 581, EH, 693, None, None, EH, 396, 589, EH, 399, None, None, EH, 403, 555, EH
401, 396, 585, EH, 800, None, None, EMPTY, 405, 593, EH, 603, None, None, EMPTY, 400, 558, EH
402, 398, 589, EH, 178, None, None, EH, 400, 597, EH, 328, None, None, EH, 398, 561, EH
403, 407, 593, EH, 656, None, None, EMPTY, 399, 600, EH, 137, None, None, EH, 397, 565, EH
404, 403, 597, EH, 404, None, None, EH, 398, 604, EH, 673, None, None, EH, 399, 569, EH
405, 401, 601, EH, 703, None, None, EH, 403, 607, RH, 405, None, None, EMPTY, 401, 571, RH
406, 400, 605, EH, 416, None, None, EH, 402, 611, LH, 226, None, None, EH, 402, 573, EH
407, 402, 609, EH, 407, None, None, EMPTY, 401, 615, EH, 338, None, None, EH, 407, 577, LH
408, 405, 613, EH, 896, None, None, EH, 404, 618, RH, 860, None, None, EH, 405, 583, EH
409, 404, 617, EH, 361, None, None, EMPTY, 409, 621, RH, 282, None, None, EH, 404, 589, EH
410, 406, 621, EH, 592, None, None, EH, 407, 627, EH, 680, None, None, EMPTY, 406, 593, LH
411, 411, 625, EH, 448, None, None, EMPTY, 406, 632, EH, 411, None, None, None, 410, 597, EH
412, 409, 629, EH, 412, None, None, EH, 408, 635, EH, 451, None, None, None, 409, 600, RH
413, 408, 633, EH, 368, None, None, EMPTY, 411, 638, LH, 828, None, None, None, 408, 602, RH
414, 410, 637, EH, 280, None, None, EH, 410, 640, EH, 414, None, None, None, 411, 606, EH
415, 413, 641, EH, 133, None, None, EMPTY, 413, 642, EH, 406, None, None, None, 424, 610, LH
416, 412, 645, EH, 810, None, None, EH, 412, 645, EH, 176, None, None, None, 416, 612, EH
417, 414, 649, EH, 674, None, None, EH, 424, 647, EH, 773, None, None, None, 414, 615, EH
418, 431, 653, EH, 351, None, None, EH, 421, 649, LH, 676, None, None, None, 413, 617, EH
419, 423, 657, EH, 419, None, None, EH, 417, 652, EH, 92, None, None, None, 415, 620, RH
420, 419, 661, EH, 11, None, None, EMPTY, 415, 654, EH, 420, None, None, None, 420, 625, RH
421, 417, 665, EH, 5, None, None, EMPTY, 416, 656, LH, 657, None, None, None, 418, 631, EH
422, 416, 669, EH, 2, None, None, EH, 419, 658, EH, 815, None, None, None, 417, 634, EH
423, 418, 673, EH, 423, None, None, EH, 418, 660, EH, 546, None, None, None, 419, 641, LH
424, 421, 677, EH, 258, None, None, EMPTY, 420, 662, EH, 294, None, None, None, 422, 645, EH
425, 420, 681, EH, 425, None, None, EMPTY, 422, 664, EH, 623, None, None, None, 421, 649, EH
426, 422, 685, EH, 426, None, None, EH, 423, 666, EH, 596, None, None, None, 423, 653, EH
427, 427, 689, EH, 577, None, None, None, 431, 669, EH, 713, None, None, None, 428, 657, LH
428, 425, 693, EH, 306, None, None, None, 428, 671, EH, 161, None, None, None, 426, 660, RH
429, 424, 697, EH, 346, None, None, None, 426, 674, EMPTY, 691, None, None, None, 425, 664, LH
430, 426, 701, EH, 430, None, None, None, 425, 677, EH, 152, None, None, None, 427, 668, LH
431, 429, 705, EH, 885, None, None, None, 427, 680, EH, 553, None, None, None, 429, 672, EH
432, 428, 709, EH, 726, None, None, None, 429, 682, EMPTY, 208, None, None, None, 430, 677, RH
433, 430, 713, EH, 188, None, None, None, 430, 685, EH, 486, None, None, None, 471, 680, LH
434, 439, 717, EH, 434, None, None, None, 438, 688, EMPTY, 275, None, None, None, 449, 685, EH
435, 435, 721, EH, 435, None, None, None, 434, 691, EH, 435, None, None, None, 440, 688, RH
436, 433, 725, EH, 402, None, None, None, 432, 693, EMPTY, 143, None, None, None, 434, 694, RH
437, 432, 729, EH, 546, None, None, None, 433, 695, EH, 504, None, None, None, 433, 697, RH
438, 434, 733, EH, 62, None, None, None, 436, 698, EH, 44, None, None, None, 432, 699, LH
439, 437, 737, EH, 210, None, None, None, 435, 701, LH, 95, None, None, None, 438, 704, EH
440, 436, 741, EH, 440, None, None, None, 437, 703, EH, 429, None, None, None, 436, 708, LH
441, 438, 745, EH, 498, None, None, None, 441, 705, EH, 597, None, None, None, 435, 714, RH
442, 443, 749, EH, 465, None, None, None, 439, 707, EH, 666, None, None, None, 437, 717, LH
443, 441, 753, EH, 443, None, None, None, 440, 710, EH, 443, None, None, None, 439, 721, EH
444, 440, 757, EH, 433, None, None, None, 442, 712, LH, 444, None, None, None, 445, 725, RH
445, 442, 761, EH, 445, None, None, None, 443, 714, EMPTY, 16, None, None, None, 442, 729, LH
446, 445, 765, EH, 527, None, None, None, 472, 716, EH, 446, None, None, None, 441, 733, RH
447, 444, 768, EH, 134, None, None, None, 459, 718, EH, 144, None, None, None, 443, 736, LH
448, 446, 770, EH, 333, None, None, None, 453, 720, EH, 353, None, None, None, 444, 738, RH
449, 479, 772, EH, 798, None, None, None, 448, 722, EH, 606, None, None, None, 447, 741, RH
450, 463, 774, EH, 379, None, None, None, 446, 725, LH, 421, None, None, None, 446, 744, RH
451, 455, 776, EH, 876, None, None, None, 445, 727, EH, 209, None, None, None, 448, 747, RH
452, 451, 778, EH, 805, None, None, None, 447, 729, EH, 887, None, None, None, 459, 749, RH
453, 449, 780, EH, 32, None, None, None, 450, 732, EH, 722, None, None, None, 452, 754, EH
454, 448, 782, EH, 814, None, None, None, 449, 734, EH, 65, None, None, None, 450, 762, EH
455, 450, 784, EH, 254, None, None, None, 451, 736, EH, 430, None, None, None, 451, 769, EH
456, 453, 786, EH, 456, None, None, None, 452, 739, RH, 456, None, None, None, 456, 772, EH
457, 452, 788, EH, 457, None, None, None, 455, 742, EH, 465, None, None, None, 454, 776, LH
458, 454, 790, EH, 70, None, None, None, 454, 745, EH, 458, None, None, None, 453, 780, RH
459, 459, 792, EH, 162, None, None, None, 457, 748, EH, 295, None, None, None, 455, 783, EH
460, 457, 794, EH, 769, None, None, None, 456, 750, EMPTY, 298, None, None, None, 457, 786, EH
461, 456, 796, EH, 261, None, None, None, 458, 754, EH, 197, None, None, None, 458, 790, LH
462, 458, 798, EH, 69, None, None, None, 465, 758, EH, 177, None, None, None, 465, 793, RH
463, 461, 800, EH, 867, None, None, None, 463, 761, EH, 463, None, None, None, 462, 798, LH
464, 460, 802, EH, 806, None, None, None, 461, 764, EMPTY, 251, None, None, None, 461, 802, LH
465, 462, 804, EH, 401, None, None, None, 460, 766, EH, 846, None, None, None, 460, 805, EH
466, 471, 806, EH, 466, None, None, None, 462, 770, EMPTY, 410, None, None, None, 464, 809, EH
467, 467, 808, EH, 452, None, None, None, 464, 774, RH, 417, None, None, None, 463, 813, EH
468, 465, 810, EH, 588, None, None, None, 468, 778, EH, 892, None, None, None, 467, 816, RH
469, 464, 812, EH, 469, None, None, None, 467, 780, LH, 469, None, None, None, 466, 820, LH
470, 466, 814, EH, 488, None, None, None, 466, 784, EH, 488, None, None, None, 469, 827, LH
471, 469, 816, EH, 41, None, None, None, 470, 786, EH, 658, None, None, None, 468, 831, RH
472, 468, 818, EH, 144, None, None, None, 469, 790, EMPTY, 134, None, None, None, 470, 833, RH
473, 470, 820, EH, 406, None, None, None, 471, 794, LH, 175, None, None, None, 487, 835, LH
474, 475, 822, EH, 176, None, None, None, 494, 797, LH, 752, None, None, None, 477, 838, EH
475, 473, 824, EH, 736, None, None, None, 485, 803, LH, 475, None, None, None, 473, 840, RH
476, 472, 826, EH, 298, None, None, None, 480, 809, EH, 476, None, None, None, 472, 842, LH
477, 474, 828, EH, 477, None, None, None, 476, 813, LH, 659, None, None, None, 475, 844, EMPTY
478, 477, 830, EH, 447, None, None, None, 474, 817, RH, 559, None, None, None, 474, 847, EH
479, 476, 832, EH, 189, None, None, None, 473, 821, EH, 580, None, None, None, 476, 849, EH
480, 478, 834, EH, 893, None, None, None, 475, 824, RH, 480, None, None, None, 483, 852, EH
481, 495, 836, EH, 852, None, None, None, 478, 828, LH, 388, None, None, None, 479, 855, EMPTY
482, 487, 838, EH, 874, None, None, None, 477, 831, RH, 481, None, None, None, 478, 857, EH
483, 483, 840, EH, 525, None, None, None, 479, 835, EH, 180, None, None, None, 481, 859, EH
484, 481, 842, EH, 510, None, None, None, 483, 840, EH, 318, None, None, None, 480, 861, EH
485, 480, 844, EH, 580, None, None, None, 481, 843, RH, 608, None, None, None, 482, 864, EH
486, 482, 846, EH, 515, None, None, None, 482, 848, EH, 89, None, None, None, 485, 867, LH
487, 485, 848, EH, 531, None, None, None, 484, 853, EH, 791, None, None, None, 484, 870, RH
488, 484, 850, EH, 458, None, None, None, 490, 857, EH, 216, None, None, None, 486, 872, EH
489, 486, 852, EH, 804, None, None, None, 488, 861, EH, 895, None, None, None, 496, 874, LH
490, 491, 854, EH, 847, None, None, None, 486, 865, EH, 490, None, None, None, 492, 876, EH
491, 489, 856, EH, 612, None, None, None, 487, 869, RH, 499, None, None, None, 489, 881, EH
492, 488, 858, EH, 302, None, None, None, 489, 873, LH, 301, None, None, None, 488, 883, EH
493, 490, 860, EH, 544, None, None, None, 492, 877, EH, 806, None, None, None, 491, 885, LH
494, 493, 862, EH, 651, None, None, None, 491, 882, RH, 674, None, None, None, 490, 888, EH
495, 492, 864, EH, 376, None, None, None, 493, 887, EH, 495, None, None, None, 494, 891, EH
496, 494, 866, EH, 496, None, None, None, 501, 892, LH, 794, None, None, None, 493, 893, EH
497, 503, 868, EH, 497, None, None, None, 498, 898, LH, 191, None, None, None, 495, 896, EH
498, 499, 870, EH, 802, None, None, None, 496, 0, LH, 362, None, None, None, 501, 898, EH
499, 497, 872, EH, 483, None, None, None, 495, 2, EH, 20, None, None, None, 498, 1, LH
500, 496, 874, EH, 882, None, None, None, 497, 5, EH, 57, None, None, None, 497, 8, EH
501, 498, 876, EH, 722, None, None, None, 499, 7, LH, 23, None, None, None, 500, 10, EH
502, 501, 878, EH, 353, None, None, None, 500, 9, LH, 759, None, None, None, 499, 14, EH
503, 500, 880, EH, 503, None, None, None, 506, 11, EH, 257, None, None, None, 503, 17, EH
504, 502, 882, EH, 504, None, None, None, 503, 14, EH, 123, None, None, None, 502, 21, EH
505, 507, 884, EH, 208, None, None, None, 502, 17, LH, 505, None, None, None, 505, 24, LH
506, 505, 886, EH, 635, None, None, None, 505, 19, EH, 753, None, None, None, 504, 26, RH
507, 504, 889, EH, 607, None, None, None, 504, 21, RH, 850, None, None, None, 506, 28, EMPTY
508, 506, 893, EH, 4, None, None, None, 507, 24, LH, 838, None, None, None, 701, 30, EH
509, 509, 896, EH, 717, None, None, None, 508, 28, EH, 506, None, None, None, 575, 33, EMPTY
510, 508, 898, RH, 482, None, None, None, 702, 31, EH, 455, None, None, None, 536, 35, EH
511, 510, 0, EH, 723, None, None, None, 637, 34, LH, 511, None, None, None, 524, 40, EH
512, 767, 2, EH, 174, None, None, None, 575, 36, EH, 763, None, None, None, 514, 42, EMPTY
513, 639, 4, EH, 114, None, None, None, 536, 39, EH, 831, None, None, None, 510, 44, EMPTY
514, 575, 6, EH, 487, None, None, None, 524, 42, EH, 6, None, None, None, 509, 46, EH
515, 543, 8, EH, 160, None, None, None, 514, 45, EMPTY, 347, None, None, None, 508, 49, EH
516, 527, 10, EH, 516, None, None, None, 512, 48, EH, 374, None, None, None, 512, 52, LH
517, 519, 12, EH, 102, None, None, None, 511, 50, EMPTY, 517, None, None, None, 511, 55, LH
518, 515, 14, EH, 518, None, None, None, 510, 52, EH, 533, None, None, None, 513, 57, EH
519, 513, 16, EH, 603, None, None, None, 513, 54, EH, 750, None, None, None, 519, 61, EH
520, 512, 18, EH, 776, None, None, None, 521, 57, EH, 520, None, None, None, 516, 63, EH
521, 514, 20, EH, 671, None, None, None, 517, 59, EMPTY, 133, None, None, None, 515, 65, EMPTY
522, 517, 22, EH, 0, None, None, None, 516, 62, EH, 822, None, None, None, 518, 67, EH
523, 516, 24, EH, 473, None, None, None, 515, 65, EH, 768, None, None, None, 517, 69, EH
524, 518, 26, EH, 217, None, None, None, 519, 70, EMPTY, 639, None, None, None, 522, 72, EMPTY
525, 523, 28, EH, 347, None, None, None, 518, 74, RH, 250, None, None, None, 521, 74, EH
526, 521, 30, EH, 526, None, None, None, 520, 78, EH, 607, None, None, None, 520, 77, EH
527, 520, 32, EH, 307, None, None, None, 522, 81, RH, 812, None, None, None, 523, 79, EH
528, 522, 34, EH, 613, None, None, None, 523, 83, EH, 863, None, None, None, 530, 85, EH
529, 525, 36, EH, 747, None, None, None, 530, 85, LH, 529, None, None, None, 527, 90, EH
530, 524, 38, EH, 743, None, None, None, 528, 88, EH, 10, None, None, None, 526, 94, EH
