add,dfs0,bfs0,bfactor0,remove-then-add0,dfs1,bfs1,bfactor1,dfs2,bfs2,bfactor2,remove-then-add1,dfs3,bfs3,bfactor3,dfs4,bfs4,bfactor4
257, 383, 4, EH, 48, 642, 457, EMPTY, 285, 9, EH, 467, 649, 584, EH, 268, 9, RH
258, 319, 6, EH, 29, 651, 460, EH, 271, 12, EH, 87, 645, 588, EH, 259, 13, EH
259, 287, 8, EH, 567, 649, 464, EMPTY, 261, 16, LH, 297, 651, 596, EMPTY, 256, 17, RH
260, 271, 10, EH, 515, 648, 468, EH, 257, 19, EH, 355, 650, 616, EH, 255, 21, RH
261, 263, 12, EH, 143, 650, 472, EH, 256, 23, RH, 242, 653, 620, EH, 257, 24, LH
262, 259, 14, EH, 292, 653, 477, EMPTY, 255, 29, EH, 631, 663, 627, EMPTY, 258, 29, EH
263, 257, 16, EH, 452, 663, 481, EMPTY, 259, 34, LH, 161, 659, 638, EMPTY, 264, 34, EH
264, 256, 18, EH, 190, 659, 485, EH, 258, 38, RH, 415, 657, 640, EH, 262, 36, LH
265, 258, 20, EH, 336, 658, 488, EH, 260, 42, EH, 280, 656, 645, EMPTY, 261, 39, RH
266, 261, 22, EH, 105, 661, 497, EH, 268, 45, LH, 412, 662, 651, EH, 260, 41, EH
267, 260, 24, EH, 267, 660, 507, EH, 265, 48, EH, 478, 667, 657, EH, 263, 44, RH
268, 262, 26, EH, 87, 667, 586, EH, 263, 52, RH, 646, 665, 662, EH, 266, 48, RH
269, 267, 28, EH, 333, 668, 634, EH, 262, 57, LH, 622, 687, 665, EMPTY, 265, 52, LH
270, 265, 30, EH, 414, 687, 648, EMPTY, 264, 59, RH, 462, 679, 672, EH, 267, 57, EH
271, 264, 32, EH, 309, 677, 650, EMPTY, 267, 63, EH, 271, 677, 680, EH, 273, 61, EH
272, 266, 34, EH, 416, 672, 660, EH, 266, 66, EH, 272, 672, 684, EMPTY, 270, 64, LH
273, 269, 36, EH, 325, 683, 424, EMPTY, 269, 68, EH, 13, 681, 692, EH, 269, 67, LH
274, 268, 38, EH, 274, 682, 448, EH, 270, 71, LH, 131, 680, 575, EMPTY, 271, 72, RH
275, 270, 40, EH, 294, 686, 456, EH, 279, 73, RH, 634, 684, 578, EMPTY, 272, 76, EH
276, 279, 42, EH, 546, 693, 462, EMPTY, 276, 77, RH, 276, 693, 581, EH, 278, 78, LH
277, 275, 44, EH, 282, 688, 480, EH, 273, 85, LH, 211, 691, 650, EH, 276, 81, EH
278, 273, 46, EH, 233, 694, 484, EH, 272, 91, EH, 336, 692, 653, EMPTY, 275, 83, EMPTY
279, 272, 48, EH, 685, 696, 486, EMPTY, 274, 99, LH, 426, 695, 656, EH, 274, 87, EH
280, 274, 50, EH, 678, None, None, EH, 275, 103, RH, 265, None, None, EMPTY, 277, 89, EH
281, 277, 52, EH, 116, None, None, EH, 278, 110, EH, 529, None, None, EMPTY, 280, 92, EH
282, 276, 54, EH, 204, None, None, EH, 277, 115, EH, 0, None, None, EH, 279, 94, EH
283, 278, 56, EH, 583, None, None, LH, 281, 118, EH, 53, None, None, EH, 282, 97, LH
284, 283, 58, EH, 284, None, None, EH, 280, 120, EH, 284, None, None, EMPTY, 281, 100, EH
285, 281, 60, EH, 436, None, None, EMPTY, 283, 122, EH, 490, None, None, EMPTY, 318, 102, EH
286, 280, 62, EH, 166, None, None, EH, 282, 124, RH, 159, None, None, EH, 300, 105, EH
287, 282, 64, EH, 444, None, None, LH, 284, 127, EH, 365, None, None, EH, 292, 108, EH
288, 285, 66, EH, 435, None, None, EH, 301, 129, EH, 188, None, None, EH, 288, 113, EH
289, 284, 68, EH, 535, None, None, LH, 295, 131, EH, 670, None, None, EMPTY, 286, 115, EH
290, 286, 70, EH, 74, None, None, RH, 290, 133, EH, 397, None, None, EH, 284, 118, EMPTY
291, 303, 72, EH, 662, None, None, EH, 287, 135, EH, 384, None, None, EH, 285, 122, EH
292, 295, 74, EH, 226, None, None, EH, 286, 137, EH, 473, None, None, EH, 287, 124, EH
293, 291, 76, EH, 108, None, None, EH, 288, 139, EH, 246, None, None, EH, 290, 129, EMPTY
294, 289, 78, EH, 265, None, None, EH, 289, 141, EH, 534, None, None, EMPTY, 289, 133, EH
295, 288, 80, EH, 597, None, None, LH, 292, 143, EH, 181, None, None, LH, 291, 137, EH
296, 290, 82, EH, 503, None, None, EH, 291, 145, EH, 57, None, None, EH, 295, 140, EH
297, 293, 84, EH, 394, None, None, EH, 293, 148, EMPTY, 389, None, None, EH, 293, 143, EH
298, 292, 86, EH, 26, None, None, EMPTY, 294, 150, EH, 298, None, None, EH, 294, 146, RH
299, 294, 88, EH, 86, None, None, EH, 297, 153, EH, 602, None, None, EH, 297, 148, LH
300, 299, 90, EH, 534, None, None, EMPTY, 296, 156, LH, 674, None, None, EMPTY, 296, 151, EH
301, 297, 92, EH, 111, None, None, EMPTY, 299, 158, EMPTY, 664, None, None, EH, 299, 156, EH
302, 296, 94, EH, 428, None, None, EH, 298, 160, EH, 689, None, None, EMPTY, 298, 161, LH
303, 298, 96, EH, 303, None, None, EMPTY, 300, 162, EH, 303, None, None, EH, 306, 167, EH
304, 301, 98, EH, 223, None, None, EH, 308, 164, EH, 352, None, None, EMPTY, 304, 170, LH
305, 300, 100, EH, 82, None, None, EMPTY, 305, 167, EH, 115, None, None, EH, 302, 173, LH
306, 302, 102, EH, 306, None, None, EH, 303, 170, EH, 91, None, None, EMPTY, 301, 177, EH
307, 311, 104, EH, 198, None, None, EH, 302, 172, EH, 307, None, None, EMPTY, 303, 180, EH
308, 307, 106, EH, 699, None, None, EH, 304, 174, EH, 274, None, None, EH, 305, 184, EH
309, 305, 108, EH, 289, None, None, EH, 307, 176, EH, 413, None, None, EH, 312, 187, EH
310, 304, 110, EH, 310, None, None, EMPTY, 306, 178, EH, 357, None, None, EMPTY, 308, 190, LH
311, 306, 112, EH, 539, None, None, EH, 313, 180, EH, 310, None, None, EH, 307, 193, RH
312, 309, 114, EH, 674, None, None, EMPTY, 310, 182, EH, 469, None, None, EH, 310, 195, RH
313, 308, 116, EH, 563, None, None, EH, 309, 185, EH, 313, None, None, LH, 309, 197, RH
314, 310, 118, EH, 314, None, None, EMPTY, 311, 187, RH, 497, None, None, EH, 311, 201, RH
315, 315, 120, EH, 547, None, None, EH, 312, 190, EH, 518, None, None, EH, 316, 204, EH
316, 313, 122, EH, 316, None, None, EMPTY, 317, 192, EH, 328, None, None, EMPTY, 314, 208, EH
317, 312, 124, EH, 697, None, None, EMPTY, 315, 195, EMPTY, 114, None, None, EH, 313, 212, EH
318, 314, 126, EH, 195, None, None, EH, 314, 197, EH, 219, None, None, EMPTY, 315, 216, EMPTY
319, 317, 128, EH, 372, None, None, EH, 316, 200, RH, 281, None, None, EH, 317, 219, LH
320, 316, 130, EH, 320, None, None, EMPTY, 318, 204, EH, 320, None, None, EH, 343, 223, EH
321, 318, 132, EH, 440, None, None, EH, 343, 206, RH, 608, None, None, EMPTY, 332, 226, EH
322, 351, 134, EH, 401, None, None, EH, 334, 208, EH, 322, None, None, EH, 326, 231, EH
323, 335, 136, EH, 104, None, None, None, 324, 211, EH, 20, None, None, EH, 321, 234, LH
324, 327, 138, EH, 302, None, None, None, 322, 213, EH, 605, None, None, EMPTY, 320, 237, EH
325, 323, 140, EH, 376, None, None, None, 321, 217, EH, 526, None, None, EH, 319, 240, LH
326, 321, 142, EH, 369, None, None, None, 320, 219, EMPTY, 129, None, None, EH, 323, 243, RH
327, 320, 144, EH, 679, None, None, None, 323, 221, EH, 327, None, None, EH, 322, 245, EH
328, 322, 146, EH, 411, None, None, None, 328, 224, RH, 315, None, None, EH, 325, 248, EH
329, 325, 148, EH, 329, None, None, None, 326, 226, EMPTY, 609, None, None, EH, 324, 250, EH
330, 324, 150, EH, 330, None, None, None, 325, 229, EH, 228, None, None, EMPTY, 329, 253, EH
331, 326, 152, EH, 331, None, None, None, 327, 231, EH, 12, None, None, None, 328, 255, LH
332, 331, 154, EH, 4, None, None, None, 332, 234, EH, 555, None, None, None, 327, 257, RH
333, 329, 156, EH, 79, None, None, None, 330, 236, LH, 72, None, None, None, 330, 262, EH
334, 328, 158, EH, 54, None, None, None, 329, 239, EH, 118, None, None, None, 331, 266, EH
335, 330, 160, EH, 652, None, None, None, 331, 241, EMPTY, 430, None, None, None, 337, 269, EMPTY
336, 333, 162, EH, 698, None, None, None, 333, 243, EH, 309, None, None, None, 335, 271, EH
337, 332, 164, EH, 538, None, None, None, 337, 246, RH, 373, None, None, None, 333, 276, EH
338, 334, 166, EH, 338, None, None, None, 335, 248, EH, 98, None, None, None, 334, 280, RH
339, 343, 168, EH, 339, None, None, None, 336, 251, EH, 661, None, None, None, 336, 284, LH
340, 339, 170, EH, 340, None, None, None, 339, 253, EMPTY, 560, None, None, None, 341, 287, EH
341, 337, 172, EH, 396, None, None, None, 338, 256, EH, 331, None, None, None, 339, 289, EH
342, 336, 174, EH, 163, None, None, None, 341, 259, EH, 592, None, None, None, 338, 291, RH
343, 338, 176, EH, 615, None, None, None, 340, 265, EH, 516, None, None, None, 340, 294, LH
344, 341, 178, EH, 344, None, None, None, 342, 269, EMPTY, 344, None, None, None, 342, 296, RH
345, 340, 180, EH, 62, None, None, None, 357, 273, EH, 345, None, None, None, 363, 299, RH
346, 342, 182, EH, 346, None, None, None, 351, 278, RH, 505, None, None, None, 355, 301, EH
347, 347, 184, EH, 60, None, None, None, 348, 280, EH, 347, None, None, None, 348, 303, EH
348, 345, 186, EH, 348, None, None, None, 345, 283, EH, 644, None, None, None, 346, 307, EH
349, 344, 188, EH, 556, None, None, None, 344, 287, LH, 73, None, None, None, 345, 310, EMPTY
350, 346, 190, EH, 350, None, None, None, 346, 292, EH, 511, None, None, None, 344, 314, EH
351, 349, 192, EH, 128, None, None, None, 347, 296, EH, 285, None, None, None, 347, 317, EH
352, 348, 194, EH, 558, None, None, None, 349, 299, RH, 690, None, None, None, 351, 320, LH
353, 350, 196, EH, 573, None, None, None, 350, 303, RH, 359, None, None, None, 349, 323, EH
354, 367, 198, EH, 391, None, None, None, 353, 307, LH, 334, None, None, None, 350, 328, EH
355, 359, 200, EH, 355, None, None, None, 352, 310, EH, 191, None, None, None, 353, 330, EH
356, 355, 202, EH, 400, None, None, None, 355, 317, EH, 356, None, None, None, 352, 333, EH
357, 353, 204, EH, 98, None, None, None, 354, 321, RH, 528, None, None, None, 354, 336, EH
358, 352, 206, EH, 482, None, None, None, 356, 323, RH, 442, None, None, None, 360, 339, EH
359, 354, 208, EH, 690, None, None, None, 363, 326, EH, 502, None, None, None, 358, 342, LH
360, 357, 210, EH, 326, None, None, None, 361, 332, EH, 414, None, None, None, 357, 346, RH
361, 356, 212, EH, 588, None, None, None, 359, 336, EH, 637, None, None, None, 356, 351, LH
362, 358, 214, EH, 465, None, None, None, 358, 338, LH, 319, None, None, None, 359, 358, RH
363, 363, 216, EH, 479, None, None, None, 360, 341, RH, 324, None, None, None, 361, 361, RH
364, 361, 218, EH, 364, None, None, None, 362, 345, LH, 694, None, None, None, 362, 364, EH
365, 360, 220, EH, 365, None, None, None, 368, 349, LH, 25, None, None, None, 367, 366, EH
366, 362, 222, EH, 32, None, None, None, 366, 352, EH, 501, None, None, None, 365, 369, EH
367, 365, 224, EH, 502, None, None, None, 364, 355, EH, 496, None, None, None, 364, 373, LH
368, 364, 226, EH, 315, None, None, None, 365, 359, LH, 136, None, None, None, 366, 376, EH
369, 366, 228, EH, 212, None, None, None, 367, 362, EMPTY, 585, None, None, None, 371, 379, LH
370, 375, 230, EH, 232, None, None, None, 372, 366, EH, 370, None, None, None, 369, 382, RH
371, 371, 232, EH, 371, None, None, None, 370, 372, EH, 434, None, None, None, 368, 385, EH
372, 369, 234, EH, 347, None, None, None, 369, 376, EH, 31, None, None, None, 370, 388, EH
373, 368, 236, EH, 695, None, None, None, 371, 380, RH, 451, None, None, None, 373, 392, EH
374, 370, 238, EH, 579, None, None, None, 373, 382, RH, 232, None, None, None, 372, 396, EH
375, 373, 240, EH, 341, None, None, None, 374, 386, EH, 606, None, None, None, 374, 399, RH
376, 372, 242, EH, 24, None, None, None, 509, 389, EH, 14, None, None, None, 509, 402, EH
377, 374, 244, EH, 1, None, None, None, 447, 391, EH, 377, None, None, None, 447, 404, EH
378, 379, 246, EH, 413, None, None, None, 402, 394, EH, 696, None, None, None, 422, 406, EH
379, 377, 248, EH, 605, None, None, None, 387, 396, LH, 615, None, None, None, 400, 410, EH
380, 376, 250, EH, 380, None, None, None, 381, 399, EH, 69, None, None, None, 386, 413, EH
381, 378, 252, EH, 624, None, None, None, 378, 401, EH, 381, None, None, None, 380, 417, EH
382, 381, 254, EH, 476, None, None, None, 377, 403, EMPTY, 130, None, None, None, 378, 421, EH
383, 380, 257, EH, 90, None, None, None, 376, 405, EMPTY, 613, None, None, None, 376, 423, EMPTY
384, 382, 261, EH, 506, None, None, None, 379, 407, EH, 562, None, None, None, 377, 425, EH
385, 447, 265, EH, 152, None, None, None, 380, 410, EH, 682, None, None, None, 379, 428, EH
386, 415, 269, EH, 386, None, None, None, 384, 414, EMPTY, 618, None, None, None, 384, 430, RH
387, 399, 273, EH, 167, None, None, None, 383, 416, EMPTY, 387, None, None, None, 382, 434, EH
388, 391, 277, EH, 475, None, None, None, 382, 418, EH, 15, None, None, None, 381, 436, RH
389, 387, 281, EH, 673, None, None, None, 385, 421, EMPTY, 541, None, None, None, 383, 438, EH
390, 385, 285, EH, 275, None, None, None, 386, 425, EH, 145, None, None, None, 385, 441, LH
391, 384, 289, EH, 354, None, None, None, 395, 429, EH, 200, None, None, None, 394, 443, EH
392, 386, 293, EH, 392, None, None, None, 390, 432, LH, 96, None, None, None, 390, 449, RH
393, 389, 297, EH, 97, None, None, None, 388, 436, EH, 393, None, None, None, 388, 451, EH
394, 388, 301, EH, 83, None, None, None, 389, 438, EMPTY, 339, None, None, None, 387, 453, EH
395, 390, 305, EH, 589, None, None, None, 392, 441, EH, 395, None, None, None, 389, 455, EH
396, 395, 309, EH, 389, None, None, None, 391, 445, EH, 396, None, None, None, 392, 457, EH
397, 393, 313, EH, 529, None, None, None, 394, 448, EH, 354, None, None, None, 391, 459, EH
398, 392, 317, EH, 135, None, None, None, 393, 451, EH, 593, None, None, None, 393, 462, EMPTY
399, 394, 321, EH, 88, None, None, None, 398, 453, EH, 383, None, None, None, 398, 464, EH
400, 397, 325, EH, 217, None, None, None, 397, 455, EH, 368, None, None, None, 396, 467, EH
401, 396, 329, EH, 382, None, None, None, 396, 457, LH, 75, None, None, None, 395, 469, EMPTY
402, 398, 333, EH, 80, None, None, None, 400, 459, EH, 402, None, None, None, 397, 471, EH
403, 407, 337, EH, 403, None, None, None, 399, 462, RH, 260, None, None, None, 399, 474, EH
404, 403, 341, EH, 393, None, None, None, 401, 464, RH, 583, None, None, None, 408, 476, EH
405, 401, 345, EH, 522, None, None, None, 423, 466, EH, 104, None, None, None, 403, 478, EH
406, 400, 349, EH, 162, None, None, None, 412, 469, EH, 624, None, None, None, 401, 483, EH
407, 402, 353, EH, 193, None, None, None, 406, 471, EH, 407, None, None, None, 402, 485, EH
408, 405, 357, EH, 266, None, None, None, 404, 475, EMPTY, 392, None, None, None, 405, 487, EMPTY
409, 404, 361, EH, 409, None, None, None, 403, 477, LH, 409, None, None, None, 404, 489, EH
410, 406, 365, EH, 239, None, None, None, 405, 480, EH, 671, None, None, None, 406, 492, EH
411, 411, 369, EH, 611, None, None, None, 408, 482, EH, 411, None, None, None, 407, 494, EMPTY
412, 409, 373, EH, 89, None, None, None, 407, 484, EH, 106, None, None, None, 415, 496, EH
413, 408, 377, EH, 601, None, None, None, 410, 486, EH, 350, None, None, None, 412, 498, EH
414, 410, 381, EH, 312, None, None, None, 409, 490, EMPTY, 441, None, None, None, 410, 501, EH
415, 413, 385, EH, 214, None, None, None, 411, 493, EH, 483, None, None, None, 409, 504, LH
416, 412, 389, EH, 283, None, None, None, 417, 496, EH, 250, None, None, None, 411, 508, EH
417, 414, 393, EH, 474, None, None, None, 415, 498, EH, 89, None, None, None, 413, 512, EH
418, 431, 397, EH, 666, None, None, None, 414, 500, EH, 589, None, None, None, 414, 515, EMPTY
419, 423, 401, EH, 205, None, None, None, 413, 503, EH, 642, None, None, None, 419, 519, EH
420, 419, 405, EH, None, None, None, None, 416, 506, LH, None, None, None, None, 417, 523, EH
421, 417, 409, EH, None, None, None, None, 420, 508, EH, None, None, None, None, 416, 527, EH
422, 416, 413, EH, None, None, None, None, 418, 510, EH, None, None, None, None, 418, 533, RH
423, 418, 417, EH, None, None, None, None, 419, 513, EMPTY, None, None, None, None, 421, 538, EH
424, 421, 421, EH, None, None, None, None, 421, 515, EH, None, None, None, None, 420, 541, EH
425, 420, 425, EH, None, None, None, None, 422, 517, EH, None, None, None, None, 437, 545, EH
426, 422, 429, EH, None, None, None, None, 434, 519, EMPTY, None, None, None, None, 431, 548, EH
427, 427, 433, EH, None, None, None, None, 431, 522, LH, None, None, None, None, 427, 550, EH
428, 425, 437, EH, None, None, None, None, 427, 524, EH, None, None, None, None, 424, 552, RH
429, 424, 441, EH, None, None, None, None, 425, 526, LH, None, None, None, None, 423, 554, EMPTY
430, 426, 445, EH, None, None, None, None, 424, 530, EH, None, None, None, None, 425, 556, EH
431, 429, 449, EH, None, None, None, None, 426, 532, EH, None, None, None, None, 426, 561, LH
432, 428, 453, EH, None, None, None, None, 429, 534, EH, None, None, None, None, 429, 565, RH
433, 430, 457, EH, None, None, None, None, 428, 536, EH, None, None, None, None, 428, 568, EH
434, 439, 461, EH, None, None, None, None, 430, 539, EMPTY, None, None, None, None, 430, 572, EH
435, 435, 465, EH, None, None, None, None, 433, 542, EH, None, None, None, None, 433, 574, RH
436, 433, 469, EH, None, None, None, None, 432, 544, EMPTY, None, None, None, None, 432, 576, EH
437, 432, 473, EH, None, None, None, None, 439, 547, EH, None, None, None, None, 435, 579, EH
438, 434, 477, EH, None, None, None, None, 437, 551, EH, None, None, None, None, 434, 581, EH
439, 437, 481, EH, None, None, None, None, 436, 555, EH, None, None, None, None, 436, 584, EH
440, 436, 485, EH, None, None, None, None, 435, 561, EH, None, None, None, None, 444, 587, EH
441, 438, 489, EH, None, None, None, None, 438, 564, EH, None, None, None, None, 440, 589, EH
442, 443, 493, EH, None, None, None, None, 443, 568, EH, None, None, None, None, 439, 592, EH
443, 441, 497, EH, None, None, None, None, 441, 572, EH, None, None, None, None, 438, 596, EH
444, 440, 501, EH, None, None, None, None, 440, 576, LH, None, None, None, None, 442, 599, EH
445, 442, 505, EH, None, None, None, None, 442, 580, EH, None, None, None, None, 441, 601, EH
446, 445, 509, EH, None, None, None, None, 445, 584, EH, None, None, None, None, 443, 607, LH
447, 444, 512, EH, None, None, None, None, 444, 587, EH, None, None, None, None, 445, 612, EH
448, 446, 514, EH, None, None, None, None, 446, 593, EMPTY, None, None, None, None, 446, 616, LH
449, 479, 516, EH, None, None, None, None, 478, 597, EH, None, None, None, None, 477, 621, EH
450, 463, 518, EH, None, None, None, None, 463, 600, EH, None, None, None, None, 461, 625, EH
451, 455, 520, EH, None, None, None, None, 454, 604, EH, None, None, None, None, 454, 628, EMPTY
452, 451, 522, EH, None, None, None, None, 450, 607, EMPTY, None, None, None, None, 450, 632, EH
453, 449, 524, EH, None, None, None, None, 449, 610, LH, None, None, None, None, 448, 637, EH
454, 448, 526, EH, None, None, None, None, 448, 613, EH, None, None, None, None, 449, 641, EH
455, 450, 528, EH, None, None, None, None, 452, 616, EH, None, None, None, None, 452, 647, EH
456, 453, 530, EH, None, None, None, None, 451, 618, EH, None, None, None, None, 451, 650, EH
457, 452, 532, EH, None, None, None, None, 453, 620, EH, None, None, None, None, 453, 653, RH
458, 454, 534, EH, None, None, None, None, 458, 622, EH, None, None, None, None, 458, 656, RH
459, 459, 536, EH, None, None, None, None, 456, 624, EH, None, None, None, None, 456, 658, EH
460, 457, 538, EH, None, None, None, None, 455, 627, EH, None, None, None, None, 455, 661, RH
461, 456, 540, EH, None, None, None, None, 457, 629, EH, None, None, None, None, 457, 666, EH
462, 458, 542, EH, None, None, None, None, 460, 631, RH, None, None, None, None, 460, 670, EH
463, 461, 544, EH, None, None, None, None, 459, 634, LH, None, None, None, None, 459, 674, RH
464, 460, 546, EH, None, None, None, None, 462, 636, EH, None, None, None, None, 468, 678, EH
465, 462, 548, EH, None, None, None, None, 461, 638, EH, None, None, None, None, 465, 680, LH
466, 471, 550, EH, None, None, None, None, 470, 642, EH, None, None, None, None, 463, 683, EH
467, 467, 552, EH, None, None, None, None, 467, 647, LH, None, None, None, None, 462, 686, RH
468, 465, 554, EH, None, None, None, None, 465, 650, LH, None, None, None, None, 464, 688, EH
469, 464, 556, EH, None, None, None, None, 464, 653, LH, None, None, None, None, 466, 690, EH
470, 466, 558, EH, None, None, None, None, 466, 657, RH, None, None, None, None, 467, 694, LH
471, 469, 560, EH, None, None, None, None, 468, 661, EH, None, None, None, None, 472, 696, EH
472, 468, 562, EH, None, None, None, None, 469, 665, EH, None, None, None, None, 470, 698, LH
473, 470, 564, EH, None, None, None, None, 473, 669, RH, None, None, None, None, 469, 0, LH
474, 475, 566, EH, None, None, None, None, 472, 675, EH, None, None, None, None, 471, 6, EH
475, 473, 568, EH, None, None, None, None, 471, 679, EH, None, None, None, None, 475, 8, EH
476, 472, 570, EH, None, None, None, None, 476, 682, EMPTY, None, None, None, None, 474, 10, LH
477, 474, 572, EH, None, None, None, None, 475, 685, RH, None, None, None, None, 473, 12, EH
478, 477, 574, EH, None, None, None, None, 474, 688, EH, None, None, None, None, 476, 14, EH
479, 476, 577, EH, None, None, None, None, 477, 691, LH, None, None, None, None, 491, 18, EMPTY
480, 478, 581, EH, None, None, None, None, 492, 694, EH, None, None, None, None, 482, 20, EH
481, 495, 585, EH, None, None, None, None, 487, 698, EH, None, None, None, None, 480, 23, EH
482, 487, 589, EH, None, None, None, None, 483, 0, EH, None, None, None, None, 479, 25, LH
483, 483, 593, EH, None, None, None, None, 481, 2, EH, None, None, None, None, 478, 28, EMPTY
484, 481, 597, EH, None, None, None, None, 480, 5, EMPTY, None, None, None, None, 481, 30, EH
485, 480, 601, EH, None, None, None, None, 479, 7, EH, None, None, None, None, 486, 33, EH
486, 482, 605, EH, None, None, None, None, 482, 11, EH, None, None, None, None, 484, 37, EH
487, 485, 609, EH, None, None, None, None, 485, 13, EH, None, None, None, None, 483, 42, EH
488, 484, 613, EH, None, None, None, None, 484, 15, LH, None, None, None, None, 485, 45, EH
489, 486, 617, EH, None, None, None, None, 486, 18, EH, None, None, None, None, 488, 47, EH
490, 491, 621, EH, None, None, None, None, 489, 20, EH, None, None, None, None, 487, 50, EMPTY
491, 489, 625, EH, None, None, None, None, 488, 22, LH, None, None, None, None, 489, 54, EH
492, 488, 629, EH, None, None, None, None, 491, 25, LH, None, None, None, None, 490, 56, EMPTY
493, 490, 633, EH, None, None, None, None, 490, 28, EH, None, None, None, None, 499, 58, EMPTY
494, 493, 637, EH, None, None, None, None, 499, 30, EH, None, None, None, None, 495, 60, EH
495, 492, 641, EH, None, None, None, None, 495, 33, EH, None, None, None, None, 493, 63, EH
496, 494, 645, EH, None, None, None, None, 494, 35, EH, None, None, None, None, 492, 66, EH
497, 503, 649, EH, None, None, None, None, 493, 37, EH, None, None, None, None, 494, 68, EH
498, 499, 653, EH, None, None, None, None, 497, 40, EH, None, None, None, None, 497, 71, RH
499, 497, 657, EH, None, None, None, None, 496, 44, LH, None, None, None, None, 496, 73, EMPTY
500, 496, 661, EH, None, None, None, None, 498, 47, EH, None, None, None, None, 498, 75, EH
501, 498, 665, EH, None, None, None, None, 505, 49, EH, None, None, None, None, 506, 91, EH
502, 501, 669, EH, None, None, None, None, 501, 51, EH, None, None, None, None, 503, 96, EMPTY
503, 500, 673, EH, None, None, None, None, 500, 53, EH, None, None, None, None, 501, 98, EH
504, 502, 677, EH, None, None, None, None, 503, 56, EH, None, None, None, None, 500, 104, EH
505, 507, 681, EH, None, None, None, None, 502, 60, RH, None, None, None, None, 502, 106, LH
506, 505, 685, EH, None, None, None, None, 504, 62, EH, None, None, None, None, 504, 127, RH
507, 504, 689, EH, None, None, None, None, 507, 64, EH, None, None, None, None, 505, 131, EH
508, 506, 693, EH, None, None, None, None, 506, 70, EH, None, None, None, None, 507, 134, EMPTY
509, 509, 696, EH, None, None, None, None, 508, 74, LH, None, None, None, None, 508, 136, EMPTY
510, 508, 698, RH, None, None, None, None, 606, 76, EH, None, None, None, None, 603, 139, EH
511, 510, 256, EH, None, None, None, None, 543, 79, EH, None, None, None, None, 559, 141, EMPTY
512, 575, 258, EH, None, None, None, None, 525, 83, EH, None, None, None, None, 543, 145, EH
513, 543, 260, EH, None, None, None, None, 518, 86, EH, None, None, None, None, 525, 150, EMPTY
514, 527, 262, EH, None, None, None, None, 514, 89, EMPTY, None, None, None, None, 517, 154, EH
515, 519, 264, EH, None, None, None, None, 511, 93, EH, None, None, None, None, 514, 157, EH
516, 515, 266, EH, None, None, None, None, 510, 97, EH, None, None, None, None, 512, 160, EMPTY
517, 513, 268, EH, None, None, None, None, 513, 100, EH, None, None, None, None, 510, 163, RH
518, 512, 270, EH, None, None, None, None, 512, 102, EH, None, None, None, None, 511, 166, LH
519, 514, 272, EH, None, None, None, None, 516, 105, EH, None, None, None, None, 513, 168, EH
520, 517, 274, EH, None, None, None, None, 515, 109, EH, None, None, None, None, 515, 172, EH
521, 516, 276, EH, None, None, None, None, 517, 112, LH, None, None, None, None, 516, 174, EH
522, 518, 278, EH, None, None, None, None, 521, 114, EH, None, None, None, None, 521, 176, EMPTY
523, 523, 280, EH, None, None, None, None, 520, 116, EH, None, None, None, None, 519, 179, EH
524, 521, 282, EH, None, None, None, None, 519, 125, LH, None, None, None, None, 518, 182, EMPTY
525, 520, 284, EH, None, None, None, None, 523, 152, EH, None, None, None, None, 520, 185, EH
526, 522, 286, EH, None, None, None, None, 522, 166, EMPTY, None, None, None, None, 523, 188, RH
527, 525, 288, EH, None, None, None, None, 524, 168, EH, None, None, None, None, 522, 191, EH
528, 524, 290, EH, None, None, None, None, 533, 183, EH, None, None, None, None, 524, 200, EH
529, 526, 292, EH, None, None, None, None, 528, 193, EH, None, None, None, None, 537, 203, EH
530, 535, 294, EH, None, None, None, None, 527, 198, RH, None, None, None, None, 530, 205, EMPTY
531, 531, 296, EH, None, None, None, None, 526, 214, EH, None, None, None, None, 527, 207, EH
532, 529, 298, EH, None, None, None, None, 531, 223, EMPTY, None, None, None, None, 526, 209, EMPTY
533, 528, 300, EH, None, None, None, None, 530, 232, EMPTY, None, None, None, None, 529, 211, EH
534, 530, 302, EH, None, None, None, None, 529, 249, EH, None, None, None, None, 528, 213, EH
535, 533, 304, EH, None, None, None, None, 532, 255, EH, None, None, None, None, 533, 215, EH
536, 532, 306, EH, None, None, None, None, 537, 258, EH, None, None, None, None, 532, 218, EH
537, 534, 308, EH, None, None, None, None, 535, 260, EH, None, None, None, None, 531, 220, EH
538, 539, 310, EH, None, None, None, None, 534, 263, EMPTY, None, None, None, None, 535, 222, LH
539, 537, 312, EH, None, None, None, None, 536, 267, EMPTY, None, None, None, None, 534, 225, EMPTY
540, 536, 314, EH, None, None, None, None, 541, 270, EH, None, None, None, None, 536, 227, EH
541, 538, 316, EH, None, None, None, None, 539, 272, EH, None, None, None, None, 539, 230, EH
542, 541, 318, EH, None, None, None, None, 538, 274, EH, None, None, None, None, 538, 232, EMPTY
543, 540, 320, EH, None, None, None, None, 540, 277, EH, None, None, None, None, 541, 236, EH
544, 542, 322, EH, None, None, None, None, 542, 282, EH, None, None, None, None, 540, 238, EH
545, 559, 324, EH, None, None, None, None, 574, 284, EH, None, None, None, None, 542, 242, EH
