add,dfs0,bfs0,bfactor0,remove-then-add0,dfs1,bfs1,bfactor1,dfs2,bfs2,bfactor2,remove-then-add1,dfs3,bfs3,bfactor3,dfs4,bfs4,bfactor4
259, 287, 17, EH, 241, 692, 99, EH, 270, 17, LH, 817, 715, 120, EH, 267, 15, EH
260, 271, 21, EH, 260, 697, 108, EH, 263, 20, EH, 260, 707, 151, EMPTY, 262, 19, EH
261, 263, 25, EH, 261, 696, 120, LH, 260, 24, RH, 326, 704, 156, EMPTY, 259, 23, LH
262, 259, 29, EH, 262, 698, 144, EH, 258, 29, LH, 129, 702, 165, EH, 257, 26, LH
263, 257, 33, EH, 179, 734, 148, EMPTY, 256, 32, RH, 263, 706, 174, EH, 255, 31, EH
264, 256, 37, EH, 232, 715, 156, EH, 255, 40, EH, 486, 705, 179, EMPTY, 256, 39, EH
265, 258, 41, EH, 244, 708, 164, EMPTY, 257, 47, LH, 193, 712, 184, EH, 258, 44, EH
266, 261, 45, EH, 3, 706, 170, EH, 259, 51, LH, 459, 710, 187, EMPTY, 261, 48, LH
267, 260, 49, EH, 642, 704, 181, EMPTY, 261, 54, EH, 139, 709, 223, EH, 260, 50, EH
268, 262, 53, EH, 568, 707, 184, EH, 262, 57, EH, 158, 713, 237, EH, 264, 53, EMPTY
269, 267, 57, EH, 314, 714, 200, EH, 267, 59, EH, 464, 727, 255, EH, 263, 57, RH
270, 265, 61, EH, 618, 712, 202, EMPTY, 265, 61, EH, 600, 721, 259, EMPTY, 266, 61, EH
271, 264, 65, EH, 785, 727, 205, EH, 264, 64, EH, 317, 717, 268, EMPTY, 265, 64, EH
272, 266, 69, EH, 353, 723, 225, EH, 266, 68, RH, 653, 719, 284, EH, 275, 67, RH
273, 269, 73, EH, 143, 721, 228, EMPTY, 269, 73, LH, 446, 724, 288, EMPTY, 270, 70, EH
274, 268, 77, EH, 796, 725, 238, EH, 268, 77, LH, 809, 723, 290, EH, 269, 75, LH
275, 270, 81, EH, 275, 731, 245, EH, 276, 81, EH, 978, 725, 293, EMPTY, 268, 80, EH
276, 279, 85, EH, 130, 729, 264, EH, 274, 86, LH, 125, 731, 304, EH, 272, 82, LH
277, 275, 89, EH, 713, 733, 284, EMPTY, 272, 90, EH, 348, 728, 316, EH, 271, 85, EH
278, 273, 93, EH, 887, 751, 290, EH, 271, 93, EH, 195, 730, 325, EH, 274, 89, LH
279, 272, 97, EH, 461, 746, 299, EH, 273, 97, LH, 130, 732, 341, EH, 273, 93, LH
280, 274, 101, EH, 699, 742, 312, EMPTY, 275, 101, EH, 690, 750, 343, LH, 284, 100, RH
281, 277, 105, EH, 726, 739, 320, EMPTY, 277, 105, EH, 542, 743, 358, EH, 280, 107, EH
282, 276, 109, EH, 494, 749, 324, EH, 278, 108, RH, 611, 740, 381, EMPTY, 278, 112, EH
283, 278, 113, EH, 481, 750, 338, EH, 297, 113, EH, 124, 735, 390, EMPTY, 276, 116, EH
284, 283, 117, EH, 454, 759, 348, EH, 287, 118, LH, 191, 742, 392, EH, 277, 118, LH
285, 281, 121, EH, 703, 755, 378, EH, 284, 120, EH, 969, 746, 408, EH, 279, 121, RH
286, 280, 125, EH, 162, 753, 385, EH, 281, 122, RH, 200, 744, 414, EH, 282, 125, RH
287, 282, 129, EH, 547, 757, 396, EMPTY, 280, 127, LH, 374, 749, 418, EH, 281, 129, EH
288, 285, 133, EH, 116, 763, 402, EH, 283, 131, EH, 703, 757, 421, EMPTY, 283, 135, RH
289, 284, 137, EH, 466, 761, 409, EMPTY, 282, 135, EH, 253, 753, 428, EMPTY, 287, 140, RH
290, 286, 141, EH, 428, 895, 419, EH, 285, 139, RH, 137, 752, 431, EH, 285, 144, EH
291, 303, 145, EH, 395, 829, 422, EMPTY, 286, 144, EH, 234, 760, 436, EH, 286, 146, LH
292, 295, 149, EH, 292, 799, 424, EH, 292, 148, EH, 12, 764, 438, EH, 289, 150, EH
293, 291, 153, EH, 248, 778, 440, EMPTY, 290, 153, LH, 632, 895, 444, EH, 288, 155, EH
294, 289, 157, EH, 98, 770, 464, EH, 288, 156, RH, 305, 829, 458, EMPTY, 290, 159, EH
295, 288, 161, EH, 372, 769, 490, EH, 289, 160, RH, 930, 799, 471, EH, 304, 164, LH
296, 290, 165, EH, 246, 774, 492, EH, 291, 164, RH, 65, 788, 481, EH, 297, 168, LH
297, 293, 169, EH, 407, 772, 496, EMPTY, 295, 168, EH, 647, 778, 498, EMPTY, 294, 172, EH
298, 292, 173, EH, 825, 790, 505, EH, 294, 171, RH, 47, 772, 507, EH, 293, 174, LH
299, 294, 177, EH, 783, 787, 510, EH, 293, 175, EH, 206, 768, 516, EH, 292, 178, RH
300, 299, 181, EH, 958, 786, 514, EH, 296, 181, LH, 503, 767, 523, EH, 295, 183, EH
301, 297, 185, EH, 457, 789, 516, EH, 305, 185, EH, 642, 775, 533, EMPTY, 296, 187, LH
302, 296, 189, EH, 302, 795, 528, EMPTY, 300, 188, RH, 393, 774, 540, EH, 301, 190, LH
303, 298, 193, EH, 325, 794, 533, EMPTY, 299, 191, EH, 363, 777, 551, EMPTY, 299, 196, RH
304, 301, 197, EH, 524, 798, 545, EH, 298, 194, LH, 689, 782, 574, EH, 298, 200, LH
305, 300, 201, EH, 123, 813, 579, EMPTY, 303, 197, LH, 0, 780, 579, EH, 300, 203, EH
306, 302, 205, EH, 157, 803, 584, EH, 302, 200, LH, 613, 779, 584, EH, 303, 208, RH
307, 311, 209, EH, 941, 801, 589, EH, 301, 203, RH, 344, 784, 587, EH, 302, 214, EH
308, 307, 213, EH, 207, 800, 592, EH, 304, 209, EH, 308, 794, 593, EMPTY, 310, 221, EH
309, 305, 217, EH, 453, 812, 601, EH, 312, 215, RH, 351, 792, 597, EH, 307, 227, LH
310, 304, 221, EH, 310, 809, 606, EMPTY, 308, 220, RH, 612, 791, 608, EH, 306, 232, EH
311, 306, 225, EH, 477, 823, 608, EH, 307, 224, EH, 311, 796, 624, EH, 305, 235, EH
312, 309, 229, EH, 92, 819, 616, EMPTY, 306, 228, LH, 312, 813, 626, EMPTY, 309, 238, LH
313, 308, 233, EH, 165, 817, 622, EH, 310, 232, LH, 313, 805, 634, RH, 308, 240, EMPTY
314, 310, 237, EH, 645, 822, 625, EH, 309, 236, RH, 927, 800, 641, EH, 315, 244, EH
315, 315, 241, EH, 13, 824, 628, EH, 311, 240, RH, 192, 807, 646, EH, 312, 248, RH
316, 313, 245, EH, 597, 828, 632, EMPTY, 315, 245, LH, 334, 823, 649, RH, 311, 252, EH
317, 312, 249, EH, 517, 861, 636, EH, 314, 249, LH, 766, 819, 672, EH, 313, 257, LH
318, 314, 253, EH, 762, 846, 652, EMPTY, 313, 252, EH, 318, 818, 680, EMPTY, 314, 261, LH
319, 317, 257, EH, 169, 839, 657, EMPTY, 317, 258, LH, 905, 822, 684, EMPTY, 317, 263, LH
320, 316, 261, EH, 709, 834, 660, EH, 316, 261, RH, 979, 825, 693, EH, 316, 266, LH
321, 318, 265, EH, 412, 833, 666, EMPTY, 318, 265, EH, 321, 824, 702, EMPTY, 318, 269, EH
322, 351, 269, EH, 10, 832, 669, EH, 351, 269, LH, 441, 826, 706, EH, 349, 272, LH
323, 335, 273, EH, 740, 837, 674, EH, 335, 272, EH, 973, 859, 710, EH, 331, 280, LH
324, 327, 277, EH, 562, 838, 677, EMPTY, 324, 275, EH, 407, 846, 713, EMPTY, 325, 287, RH
325, 323, 281, EH, 848, 843, 680, EH, 321, 278, EMPTY, 935, 837, 717, EMPTY, 323, 293, LH
326, 321, 285, EH, 811, 841, 683, EMPTY, 320, 281, EH, 113, 830, 724, EH, 321, 295, EH
327, 320, 289, EH, 81, 842, 689, EH, 323, 285, RH, 497, 836, 728, EMPTY, 320, 299, LH
328, 322, 293, EH, 328, 845, 693, EH, 322, 290, RH, 720, 841, 732, EH, 322, 303, RH
329, 325, 297, EH, 673, 855, 696, EH, 329, 295, LH, 370, 838, 735, EH, 324, 306, EH
330, 324, 301, EH, 907, 850, 698, EH, 327, 299, LH, 362, 842, 742, EH, 327, 309, LH
331, 326, 305, EH, 529, 849, 704, EH, 325, 303, LH, 21, 855, 744, EH, 326, 312, LH
332, 331, 309, EH, 332, 853, 707, EH, 326, 308, LH, 132, 849, 749, EH, 329, 317, LH
333, 329, 313, EH, 509, 852, 712, EH, 328, 315, EH, 734, 848, 752, EMPTY, 328, 321, RH
334, 328, 317, EH, 91, 857, 721, EMPTY, 332, 320, EH, 816, 852, 764, EH, 330, 324, EH
335, 330, 321, EH, 498, 856, 725, EMPTY, 330, 323, EH, 199, 851, 768, EMPTY, 342, 326, EH
336, 333, 325, EH, 306, 879, 729, EH, 331, 327, LH, 556, 854, 775, EH, 338, 329, EH
337, 332, 329, EH, 217, 869, 733, EH, 333, 332, LH, 643, 857, 780, EH, 334, 334, EH
338, 334, 333, EH, 48, 867, 739, EH, 334, 336, EH, 745, 856, 784, EMPTY, 333, 340, EH
339, 343, 337, EH, 736, 864, 750, EH, 342, 340, RH, 942, 877, 791, LH, 332, 344, EH
340, 339, 341, EH, 878, 875, 753, EMPTY, 338, 345, EH, 196, 872, 818, EH, 336, 347, EH
341, 337, 345, EH, 870, 874, 757, LH, 336, 350, EH, 256, 869, 822, EH, 335, 351, LH
342, 336, 349, EH, 960, 876, 761, EH, 337, 352, LH, 37, 867, 824, RH, 337, 356, EH
343, 338, 353, EH, 343, 885, 772, EH, 340, 356, RH, 663, 871, 826, EH, 340, 360, RH
344, 341, 357, EH, 557, 882, 786, EMPTY, 339, 361, RH, 272, 870, 836, EMPTY, 339, 363, EH
345, 340, 361, EH, 159, 880, 789, RH, 341, 364, LH, 345, 876, 838, EH, 341, 366, EH
346, 342, 365, EH, 282, 884, 794, EH, 348, 368, EH, 810, 874, 842, EH, 345, 369, RH
347, 347, 369, EH, 330, 890, 798, EH, 345, 371, LH, 531, 888, 848, EH, 344, 373, EH
348, 345, 373, EH, 25, 892, 800, RH, 344, 376, EH, 801, 883, 852, EMPTY, 343, 379, EH
349, 344, 377, EH, 469, 959, 809, EH, 343, 380, LH, 264, 880, 856, EH, 347, 384, EH
350, 346, 381, EH, 976, 927, 817, EH, 347, 384, EH, 19, 886, 867, EH, 346, 390, EH
351, 349, 385, EH, 929, 911, 822, EH, 346, 388, LH, 998, 892, 871, EH, 348, 393, RH
352, 348, 389, EH, 416, 903, 828, EMPTY, 350, 395, EH, 696, 890, 874, EMPTY, 365, 396, LH
353, 350, 393, EH, 859, 898, 833, EH, 349, 400, EH, 962, 894, 880, EH, 358, 400, EH
354, 367, 397, EH, 389, 896, 837, RH, 366, 403, LH, 995, 893, 886, EMPTY, 354, 404, RH
355, 359, 401, EH, 939, 906, 841, EH, 359, 405, LH, 355, 958, 890, RH, 351, 408, EH
356, 355, 405, EH, 64, 905, 845, EH, 354, 408, RH, 488, 926, 894, RH, 350, 410, EH
357, 353, 409, EH, 994, 904, 849, EH, 352, 411, EH, 887, 911, 898, EH, 353, 413, LH
358, 352, 413, EH, 303, 908, 853, EH, 353, 415, EH, 558, 903, 902, EMPTY, 352, 416, EH
359, 354, 417, EH, 235, 918, 856, EH, 356, 418, LH, 988, 900, 904, EH, 356, 419, EH
360, 357, 421, EH, 411, 915, 864, EH, 355, 422, EH, 320, 898, 909, LH, 355, 422, RH
361, 356, 425, EH, 788, 912, 874, LH, 357, 425, LH, 214, 902, 912, LH, 357, 426, EH
362, 358, 429, EH, 362, 914, 876, LH, 358, 428, LH, 657, 907, 920, EH, 362, 430, EH
363, 363, 433, EH, 357, 917, 880, EH, 362, 431, EH, 806, 904, 922, RH, 360, 435, EH
364, 361, 437, EH, 53, 921, 884, EH, 361, 437, RH, 171, 909, 933, EH, 359, 440, RH
365, 360, 441, EH, 178, 920, 892, EH, 360, 441, LH, 673, 918, 937, RH, 361, 447, EH
366, 362, 445, EH, 397, 925, 896, EH, 364, 447, EH, 399, 916, 939, EH, 363, 451, EH
367, 365, 449, EH, 84, 943, 905, EH, 363, 451, LH, 667, 912, 947, EH, 364, 456, LH
368, 364, 453, EH, 42, 935, 908, EMPTY, 365, 456, LH, 781, 921, 957, EH, 371, 461, EH
369, 366, 457, EH, 369, 931, 912, EH, 373, 463, EH, 369, 920, 980, EH, 367, 467, LH
370, 375, 461, EH, 810, 928, 917, EH, 369, 471, EH, 88, 922, 984, EH, 366, 470, EH
371, 371, 465, EH, 569, 930, 920, EH, 368, 476, LH, 466, 943, 986, EH, 369, 473, EH
372, 369, 469, EH, 649, 933, 925, EH, 367, 481, EH, 845, 938, 992, EMPTY, 368, 475, RH
373, 368, 473, EH, 767, 932, 928, EH, 371, 485, RH, 346, 934, 997, EMPTY, 370, 478, EH
374, 370, 477, EH, 926, 934, 933, EMPTY, 370, 489, EH, 884, 933, 48, EH, 375, 481, EH
375, 373, 481, EH, 807, 938, 936, EMPTY, 372, 493, EH, 299, 937, 186, LH, 373, 483, EH
376, 372, 485, EH, 376, 936, 949, EH, 378, 497, EH, 335, 941, 303, EH, 372, 485, EH
377, 374, 489, EH, 377, 950, 953, EH, 376, 500, EH, 575, 939, 307, LH, 374, 489, EH
378, 379, 493, EH, 272, 944, 956, EH, 375, 503, EH, 387, 950, 429, EH, 379, 495, RH
379, 377, 497, EH, 243, 949, 985, EH, 374, 506, LH, 181, 946, 442, EH, 377, 502, EH
380, 376, 501, EH, 758, 954, 988, EMPTY, 377, 509, EH, 589, 947, 583, EMPTY, 376, 507, EH
381, 378, 505, EH, 251, 953, 998, EH, 380, 513, EH, 603, 954, 592, EH, 378, 512, EH
382, 381, 509, EH, 67, 956, 72, EMPTY, 379, 517, EMPTY, 683, 957, 594, EH, 380, 515, RH
383, 380, 513, EH, 475, 975, 600, EH, 381, 520, EH, 850, 972, 598, EH, 381, 518, EH
384, 382, 517, EH, 384, 967, 620, EH, 443, 524, EH, 889, 965, 681, EH, 443, 521, EH
385, 447, 521, EH, 820, 964, 624, EH, 413, 528, RH, 812, 961, 685, EMPTY, 411, 524, LH
386, 415, 525, EH, 877, 962, 626, EH, 401, 532, EH, 660, 960, 705, EH, 398, 530, EH
387, 399, 529, EH, 387, 970, 630, EH, 391, 536, EH, 41, 968, 709, EH, 391, 534, RH
388, 391, 533, EH, 865, 969, 662, EMPTY, 385, 539, RH, 389, 987, 719, EH, 388, 539, LH
389, 387, 537, EH, 135, 972, 688, EH, 384, 543, EH, 701, 983, 723, EH, 384, 543, EH
390, 385, 541, EH, 891, 983, 692, EMPTY, 383, 547, EH, 461, 976, 725, EH, 383, 545, LH
391, 384, 545, EH, 924, 979, 832, EH, 388, 550, EH, 722, 980, 730, EH, 386, 550, LH
392, 386, 549, EH, 558, 978, 838, EH, 387, 554, EH, 913, 985, 767, EMPTY, 385, 554, EH
393, 389, 553, EH, 176, 981, 842, EMPTY, 386, 557, RH, 396, 984, 774, EH, 387, 557, LH
394, 388, 557, EH, 694, 991, 852, EH, 389, 561, LH, 8, 986, 777, LH, 390, 561, LH
395, 390, 561, EH, 168, 987, 904, LH, 390, 565, EH, 395, 990, 779, EH, 389, 564, EH
396, 395, 565, EH, 316, 985, 914, RH, 398, 569, EH, 302, 989, 851, EMPTY, 395, 567, EH
397, 393, 569, EH, 333, 988, 930, RH, 395, 573, RH, 802, 993, 854, EH, 393, 572, EH
398, 392, 573, EH, 479, 996, 932, EH, 393, 579, RH, 274, 992, 870, EH, 392, 577, EH
399, 394, 577, EH, 522, 998, 934, EH, 392, 584, RH, 97, 997, 893, EH, 394, 583, EH
400, 397, 581, EH, 654, None, None, LH, 394, 589, RH, 379, None, None, LH, 396, 589, RH
401, 396, 585, EH, 393, None, None, EH, 396, 593, RH, 281, None, None, EH, 397, 593, EH
402, 398, 589, EH, 883, None, None, EMPTY, 397, 598, EH, 402, None, None, EH, 406, 597, LH
403, 407, 593, EH, 989, None, None, EH, 400, 602, EH, 610, None, None, EH, 402, 599, EH
404, 403, 597, EH, 291, None, None, EMPTY, 399, 606, LH, 747, None, None, EH, 400, 603, LH
405, 401, 601, EH, 405, None, None, EH, 407, 608, EH, 38, None, None, EH, 399, 609, RH
406, 400, 605, EH, 406, None, None, EH, 404, 612, LH, 218, None, None, EMPTY, 401, 612, RH
407, 402, 609, EH, 744, None, None, EH, 403, 617, RH, 700, None, None, EH, 404, 616, LH
408, 405, 613, EH, 779, None, None, EH, 402, 621, RH, 534, None, None, EH, 403, 620, RH
409, 404, 617, EH, 791, None, None, EMPTY, 405, 625, RH, 631, None, None, EH, 405, 624, EH
410, 406, 621, EH, 634, None, None, EH, 406, 629, RH, 30, None, None, EH, 409, 626, EH
411, 411, 625, EH, 360, None, None, EH, 409, 633, EH, 295, None, None, EH, 408, 631, LH
412, 409, 629, EH, 89, None, None, EMPTY, 408, 637, EH, 412, None, None, EMPTY, 407, 635, EH
413, 408, 633, EH, 765, None, None, LH, 411, 640, EH, 951, None, None, EMPTY, 410, 641, EH
414, 410, 637, EH, 50, None, None, EH, 410, 643, EH, 567, None, None, EH, 424, 646, RH
415, 413, 641, EH, 735, None, None, RH, 412, 648, EH, 865, None, None, EMPTY, 418, 650, EH
416, 412, 645, EH, 580, None, None, EH, 426, 653, LH, 835, None, None, EH, 415, 653, EH
417, 414, 649, EH, 383, None, None, EH, 420, 657, EH, 417, None, None, EMPTY, 413, 657, EH
418, 431, 653, EH, 392, None, None, EH, 416, 661, EH, 84, None, None, EH, 412, 660, RH
419, 423, 657, EH, 155, None, None, RH, 415, 665, EH, 352, None, None, EH, 414, 663, EH
420, 419, 661, EH, 760, None, None, EH, 414, 669, EH, 811, None, None, EH, 416, 668, RH
421, 417, 665, EH, 844, None, None, EH, 418, 673, EH, 573, None, None, EH, 417, 673, RH
422, 416, 669, EH, 805, None, None, EMPTY, 417, 677, EH, 154, None, None, EH, 420, 679, EH
423, 418, 673, EH, 965, None, None, EMPTY, 419, 680, EH, 423, None, None, EMPTY, 419, 681, RH
424, 421, 677, EH, 647, None, None, EH, 423, 684, EH, 755, None, None, EH, 422, 684, LH
425, 420, 681, EH, 358, None, None, EH, 422, 688, RH, 773, None, None, EH, 421, 687, EH
426, 422, 685, EH, 38, None, None, EH, 421, 692, EH, 426, None, None, EMPTY, 423, 690, EH
427, 427, 689, EH, 427, None, None, EH, 425, 696, EH, 936, None, None, EH, 433, 693, EH
428, 425, 693, EH, 346, None, None, EH, 424, 698, RH, 265, None, None, EH, 428, 697, LH
429, 424, 697, EH, 429, None, None, EMPTY, 433, 702, EH, 928, None, None, EMPTY, 426, 702, EH
430, 426, 701, EH, 661, None, None, EH, 430, 706, RH, 949, None, None, EH, 425, 706, EH
431, 429, 705, EH, 46, None, None, EH, 428, 710, EH, 376, None, None, EMPTY, 427, 710, LH
432, 428, 709, EH, 289, None, None, EMPTY, 427, 714, EH, 891, None, None, EH, 430, 713, LH
433, 430, 713, EH, 172, None, None, EH, 429, 718, EH, 770, None, None, EH, 429, 719, LH
434, 439, 717, EH, 451, None, None, EMPTY, 431, 723, LH, 878, None, None, EMPTY, 431, 724, RH
435, 435, 721, EH, 445, None, None, EMPTY, 432, 729, EH, 839, None, None, EH, 432, 729, LH
436, 433, 725, EH, 738, None, None, EH, 439, 733, RH, 652, None, None, EH, 437, 732, EH
437, 432, 729, EH, 117, None, None, EH, 437, 737, EH, 131, None, None, EMPTY, 435, 735, EH
438, 434, 733, EH, 438, None, None, EH, 435, 743, LH, 339, None, None, EH, 434, 738, EH
439, 437, 737, EH, 96, None, None, EMPTY, 434, 748, EH, 439, None, None, EMPTY, 436, 742, LH
440, 436, 741, EH, 999, None, None, EH, 436, 750, RH, 279, None, None, EH, 440, 746, EH
441, 438, 745, EH, 86, None, None, EMPTY, 438, 753, LH, 548, None, None, EMPTY, 438, 752, LH
442, 443, 749, EH, 793, None, None, EH, 441, 757, EH, 590, None, None, EH, 439, 755, EH
443, 441, 753, EH, 756, None, None, EH, 440, 761, EH, 445, None, None, EH, 442, 759, LH
444, 440, 757, EH, 126, None, None, EMPTY, 442, 764, EH, 971, None, None, EMPTY, 441, 763, EH
445, 442, 761, EH, 296, None, None, EH, 487, 767, LH, 604, None, None, EH, 476, 767, EH
446, 445, 765, EH, 816, None, None, EMPTY, 467, 770, EH, 364, None, None, EMPTY, 465, 770, EH
447, 444, 769, EH, 854, None, None, EH, 452, 773, RH, 152, None, None, EMPTY, 453, 774, LH
448, 446, 773, EH, 255, None, None, EMPTY, 449, 776, RH, 357, None, None, EH, 449, 777, EH
449, 479, 777, EH, 449, None, None, EMPTY, 447, 781, EH, 492, None, None, EH, 447, 780, LH
450, 463, 781, EH, 450, None, None, EH, 445, 787, EH, 450, None, None, EH, 445, 784, LH
451, 455, 785, EH, 782, None, None, EMPTY, 444, 792, LH, 808, None, None, EMPTY, 444, 791, EH
452, 451, 789, EH, 216, None, None, EH, 446, 797, EH, 251, None, None, EH, 446, 797, RH
453, 449, 793, EH, 309, None, None, EH, 448, 801, RH, 955, None, None, EH, 448, 801, EH
454, 448, 797, EH, 75, None, None, EMPTY, 451, 805, EH, 314, None, None, EMPTY, 451, 809, LH
455, 450, 801, EH, 658, None, None, EH, 450, 808, EH, 455, None, None, EH, 450, 815, RH
456, 453, 805, EH, 497, None, None, EMPTY, 459, 811, EH, 756, None, None, EH, 452, 818, EH
457, 452, 809, EH, 301, None, None, EMPTY, 456, 816, EH, 457, None, None, EH, 458, 820, EH
458, 454, 813, EH, 900, None, None, EH, 454, 821, EH, 754, None, None, EMPTY, 456, 822, EH
459, 459, 817, EH, 629, None, None, EMPTY, 453, 825, EH, 162, None, None, EH, 455, 824, EH
460, 457, 821, EH, 573, None, None, EH, 455, 828, EH, 460, None, None, EH, 454, 827, EH
461, 456, 825, EH, 546, None, None, EH, 457, 832, EH, 451, None, None, EH, 457, 831, EH
462, 458, 829, EH, 140, None, None, EH, 458, 837, EH, 966, None, None, EMPTY, 461, 835, EH
463, 461, 833, EH, 539, None, None, None, 463, 841, LH, 217, None, None, EH, 459, 839, RH
464, 460, 837, EH, 390, None, None, None, 461, 845, LH, 751, None, None, EMPTY, 460, 844, RH
465, 462, 841, EH, 465, None, None, None, 460, 848, EH, 762, None, None, None, 463, 848, EH
466, 471, 845, EH, 851, None, None, None, 462, 853, LH, 273, None, None, None, 462, 851, LH
467, 467, 849, EH, 12, None, None, None, 465, 856, EH, 467, None, None, None, 464, 854, LH
468, 465, 853, EH, 468, None, None, None, 464, 859, LH, 535, None, None, None, 472, 857, LH
469, 464, 857, EH, 326, None, None, None, 466, 863, EH, 462, None, None, None, 469, 862, LH
470, 466, 861, EH, 470, None, None, None, 480, 866, EH, 607, None, None, None, 467, 867, EH
471, 469, 865, EH, 16, None, None, None, 473, 871, LH, 862, None, None, None, 466, 871, EH
472, 468, 869, EH, 472, None, None, None, 471, 875, RH, 336, None, None, None, 468, 874, RH
473, 470, 873, EH, 473, None, None, None, 469, 880, EH, 474, None, None, None, 470, 880, LH
474, 475, 877, EH, 474, None, None, None, 468, 884, RH, 793, None, None, None, 471, 886, RH
475, 473, 881, EH, 112, None, None, None, 470, 888, RH, 692, None, None, None, 474, 890, EH
476, 472, 885, EH, 340, None, None, None, 472, 894, LH, 797, None, None, None, 473, 894, LH
477, 474, 889, EH, 676, None, None, None, 476, 896, EH, 896, None, None, None, 475, 898, EH
478, 477, 893, EH, 478, None, None, None, 475, 900, LH, 16, None, None, None, 487, 902, LH
479, 476, 897, EH, 538, None, None, None, 474, 905, RH, 615, None, None, None, 482, 905, LH
480, 478, 901, EH, 105, None, None, None, 478, 909, RH, 226, None, None, None, 480, 909, LH
481, 495, 905, EH, 33, None, None, None, 477, 913, LH, 932, None, None, None, 478, 915, EH
482, 487, 909, EH, 153, None, None, None, 479, 917, LH, 432, None, None, None, 477, 920, EH
483, 483, 913, EH, 483, None, None, None, 483, 921, EH, 140, None, None, None, 479, 922, EH
484, 481, 917, EH, 211, None, None, None, 481, 925, LH, 638, None, None, None, 481, 925, LH
485, 480, 921, EH, 520, None, None, None, 482, 929, LH, 163, None, None, None, 484, 928, EH
486, 482, 925, EH, 971, None, None, None, 485, 933, EH, 787, None, None, None, 483, 930, LH
487, 485, 929, EH, 69, None, None, None, 484, 936, EH, 863, None, None, None, 485, 933, EMPTY
488, 484, 933, EH, 233, None, None, None, 486, 941, EH, 209, None, None, None, 486, 935, EH
489, 486, 937, EH, 489, None, None, None, 501, 945, RH, 924, None, None, None, 499, 937, EH
490, 491, 941, EH, 154, None, None, None, 495, 949, LH, 664, None, None, None, 491, 939, LH
491, 489, 945, EH, 374, None, None, None, 491, 952, EH, 737, None, None, None, 489, 941, EH
492, 488, 949, EH, 637, None, None, None, 489, 956, LH, 413, None, None, None, 488, 945, EH
493, 490, 953, EH, 986, None, None, None, 488, 960, EH, 982, None, None, None, 490, 948, EH
494, 493, 957, EH, 768, None, None, None, 490, 963, RH, 18, None, None, None, 495, 952, RH
495, 492, 960, EH, 85, None, None, None, 493, 965, EH, 716, None, None, None, 493, 956, EH
496, 494, 962, EH, 149, None, None, None, 492, 968, EMPTY, 496, None, None, None, 492, 960, RH
497, 503, 964, EH, 370, None, None, None, 494, 971, EH, 858, None, None, None, 494, 963, EH
498, 499, 966, EH, 432, None, None, None, 499, 974, RH, 814, None, None, None, 497, 967, EH
499, 497, 968, EH, 638, None, None, None, 497, 977, EH, 77, None, None, None, 496, 970, LH
500, 496, 970, EH, 191, None, None, None, 496, 981, EMPTY, 468, None, None, None, 498, 974, EH
501, 498, 972, EH, 973, None, None, None, 498, 985, EH, 501, None, None, None, 505, 978, EH
502, 501, 974, EH, 889, None, None, None, 500, 989, LH, 628, None, None, None, 502, 981, RH
503, 500, 977, EH, 945, None, None, None, 508, 992, EH, 397, None, None, None, 500, 985, EH
504, 502, 981, EH, 948, None, None, None, 504, 995, EH, 513, None, None, None, 501, 989, EH
505, 507, 985, EH, 151, None, None, None, 503, 997, EH, 505, None, None, None, 503, 992, RH
506, 505, 989, EH, 37, None, None, None, 502, 999, EH, 478, None, None, None, 504, 995, EH
507, 504, 992, EH, 507, None, None, None, 506, 3, RH, 795, None, None, None, 507, 999, LH
508, 506, 994, EH, 386, None, None, None, 505, 5, EH, 596, None, None, None, 506, 0, LH
509, 509, 996, EH, 455, None, None, None, 507, 7, EH, 977, None, None, None, 508, 2, EH
510, 508, 998, RH, 180, None, None, None, 510, 9, EH, 328, None, None, None, 509, 6, LH
511, 510, 0, EH, 806, None, None, None, 509, 13, EMPTY, 332, None, None, None, 765, 8, EH
512, 767, 2, EH, 237, None, None, None, 766, 16, EH, 219, None, None, None, 637, 10, EH
513, 639, 4, EH, 847, None, None, None, 639, 19, EH, 963, None, None, None, 569, 12, EH
514, 575, 6, EH, 668, None, None, None, 571, 21, EH, 241, None, None, None, 541, 14, EH
515, 543, 8, EH, 963, None, None, None, 541, 23, RH, 322, None, None, None, 523, 16, EH
516, 527, 10, EH, 840, None, None, None, 526, 26, EH, 953, None, None, None, 516, 18, EH
517, 519, 12, EH, 665, None, None, None, 519, 28, EH, 517, None, None, None, 514, 20, EH
518, 515, 14, EH, 518, None, None, None, 515, 31, EMPTY, 456, None, None, None, 512, 22, EH
519, 513, 16, EH, 502, None, None, None, 513, 34, EH, 463, None, None, None, 511, 25, EH
520, 512, 18, EH, 456, None, None, None, 512, 38, EH, 991, None, None, None, 513, 29, EH
521, 514, 20, EH, 521, None, None, None, 514, 42, EH, 521, None, None, None, 515, 33, EH
522, 517, 22, EH, 334, None, None, None, 517, 46, LH, 661, None, None, None, 519, 37, EMPTY
523, 516, 24, EH, 586, None, None, None, 516, 48, EH, 494, None, None, None, 518, 40, EH
524, 518, 26, EH, 45, None, None, None, 518, 50, EMPTY, 785, None, None, None, 517, 43, EMPTY
